# Force coefficients
# liftDir   : (0.0000e+00 1.0000e+00 0.0000e+00)
# dragDir   : (1.0000e+00 0.0000e+00 0.0000e+00)
# pitchAxis : (4.4208e-01 -6.0854e-02 8.9491e-01)
# magUInf   : 1.0000e+00
# lRef      : 1.0000e+00
# Aref      : 1.0000e+00
# CofR      : (0.0000e+00 0.0000e+00 0.0000e+00)
# Time      	Cm          	Cd          	Cl          	Cl(f)       	Cl(r)       
15.597      	7.5530e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.598      	7.5530e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.599      	7.5530e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.6        	7.5530e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.601      	7.5530e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.602      	7.5530e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.603      	7.5530e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.604      	7.5530e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.605      	7.5530e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.606      	7.5530e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.607      	7.5530e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.608      	7.5530e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.609      	7.5530e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.61       	7.5531e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.611      	7.5531e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.612      	7.5531e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.613      	7.5531e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.614      	7.5531e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.615      	7.5531e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.616      	7.5531e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.617      	7.5531e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.618      	7.5531e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.619      	7.5531e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.62       	7.5531e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.621      	7.5531e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.622      	7.5531e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.623      	7.5531e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.624      	7.5531e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.625      	7.5531e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.626      	7.5531e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.627      	7.5531e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.628      	7.5531e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.629      	7.5531e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.63       	7.5531e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.631      	7.5531e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.632      	7.5531e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.633      	7.5531e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.634      	7.5531e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.635      	7.5531e-02	5.1848e-01	1.0666e+00	6.0883e-01	4.5777e-01
15.636      	7.5531e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5777e-01
15.637      	7.5531e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5777e-01
15.638      	7.5531e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5777e-01
15.639      	7.5531e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5777e-01
15.64       	7.5531e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5777e-01
15.641      	7.5532e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5777e-01
15.642      	7.5532e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5777e-01
15.643      	7.5532e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5777e-01
15.644      	7.5532e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5777e-01
15.645      	7.5532e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5777e-01
15.646      	7.5532e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5777e-01
15.647      	7.5532e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5777e-01
15.648      	7.5532e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5777e-01
15.649      	7.5532e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5777e-01
15.65       	7.5532e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5777e-01
15.651      	7.5532e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5777e-01
15.652      	7.5532e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5777e-01
15.653      	7.5532e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5777e-01
15.654      	7.5532e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5778e-01
15.655      	7.5532e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5778e-01
15.656      	7.5532e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5778e-01
15.657      	7.5532e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5778e-01
15.658      	7.5532e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5778e-01
15.659      	7.5532e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5778e-01
15.66       	7.5532e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5778e-01
15.661      	7.5532e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5778e-01
15.662      	7.5532e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5778e-01
15.663      	7.5532e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5778e-01
15.664      	7.5532e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5778e-01
15.665      	7.5532e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5778e-01
15.666      	7.5532e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5778e-01
15.667      	7.5532e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5778e-01
15.668      	7.5532e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5778e-01
15.669      	7.5532e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5778e-01
15.67       	7.5532e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5778e-01
15.671      	7.5532e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5778e-01
15.672      	7.5533e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5778e-01
15.673      	7.5533e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5778e-01
15.674      	7.5533e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5778e-01
15.675      	7.5533e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5778e-01
15.676      	7.5533e-02	5.1848e-01	1.0666e+00	6.0884e-01	4.5778e-01
15.677      	7.5533e-02	5.1849e-01	1.0666e+00	6.0884e-01	4.5778e-01
15.678      	7.5533e-02	5.1849e-01	1.0666e+00	6.0884e-01	4.5778e-01
15.679      	7.5533e-02	5.1849e-01	1.0666e+00	6.0884e-01	4.5778e-01
15.68       	7.5533e-02	5.1849e-01	1.0666e+00	6.0884e-01	4.5778e-01
15.681      	7.5533e-02	5.1849e-01	1.0666e+00	6.0884e-01	4.5778e-01
15.682      	7.5533e-02	5.1849e-01	1.0666e+00	6.0884e-01	4.5778e-01
15.683      	7.5533e-02	5.1849e-01	1.0666e+00	6.0884e-01	4.5778e-01
15.684      	7.5533e-02	5.1849e-01	1.0666e+00	6.0884e-01	4.5778e-01
15.685      	7.5533e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.686      	7.5533e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.687      	7.5533e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.688      	7.5533e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.689      	7.5533e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.69       	7.5533e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.691      	7.5533e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.692      	7.5533e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.693      	7.5533e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.694      	7.5533e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.695      	7.5533e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.696      	7.5533e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.697      	7.5533e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.698      	7.5533e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.699      	7.5533e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.7        	7.5533e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.701      	7.5533e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.702      	7.5533e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.703      	7.5533e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.704      	7.5534e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.705      	7.5534e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.706      	7.5534e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.707      	7.5534e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.708      	7.5534e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.709      	7.5534e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.71       	7.5534e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.711      	7.5534e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.712      	7.5534e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.713      	7.5534e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.714      	7.5534e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.715      	7.5534e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.716      	7.5534e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.717      	7.5534e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.718      	7.5534e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.719      	7.5534e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.72       	7.5534e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.721      	7.5534e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.722      	7.5534e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.723      	7.5534e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.724      	7.5534e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.725      	7.5534e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.726      	7.5534e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5778e-01
15.727      	7.5534e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5779e-01
15.728      	7.5534e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5779e-01
15.729      	7.5534e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5779e-01
15.73       	7.5534e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5779e-01
15.731      	7.5534e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5779e-01
15.732      	7.5534e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5779e-01
15.733      	7.5534e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5779e-01
15.734      	7.5534e-02	5.1849e-01	1.0666e+00	6.0885e-01	4.5779e-01
15.735      	7.5534e-02	5.1849e-01	1.0666e+00	6.0886e-01	4.5779e-01
15.736      	7.5535e-02	5.1849e-01	1.0666e+00	6.0886e-01	4.5779e-01
15.737      	7.5535e-02	5.1849e-01	1.0666e+00	6.0886e-01	4.5779e-01
15.738      	7.5535e-02	5.1849e-01	1.0666e+00	6.0886e-01	4.5779e-01
15.739      	7.5535e-02	5.1849e-01	1.0666e+00	6.0886e-01	4.5779e-01
15.74       	7.5535e-02	5.1849e-01	1.0666e+00	6.0886e-01	4.5779e-01
15.741      	7.5535e-02	5.1849e-01	1.0666e+00	6.0886e-01	4.5779e-01
15.742      	7.5535e-02	5.1849e-01	1.0666e+00	6.0886e-01	4.5779e-01
15.743      	7.5535e-02	5.1849e-01	1.0666e+00	6.0886e-01	4.5779e-01
15.744      	7.5535e-02	5.1849e-01	1.0666e+00	6.0886e-01	4.5779e-01
15.745      	7.5535e-02	5.1849e-01	1.0666e+00	6.0886e-01	4.5779e-01
15.746      	7.5535e-02	5.1849e-01	1.0666e+00	6.0886e-01	4.5779e-01
15.747      	7.5535e-02	5.1849e-01	1.0666e+00	6.0886e-01	4.5779e-01
15.748      	7.5535e-02	5.1849e-01	1.0666e+00	6.0886e-01	4.5779e-01
15.749      	7.5535e-02	5.1849e-01	1.0666e+00	6.0886e-01	4.5779e-01
15.75       	7.5535e-02	5.1849e-01	1.0666e+00	6.0886e-01	4.5779e-01
15.751      	7.5535e-02	5.1849e-01	1.0666e+00	6.0886e-01	4.5779e-01
15.752      	7.5535e-02	5.1849e-01	1.0666e+00	6.0886e-01	4.5779e-01
15.753      	7.5535e-02	5.1849e-01	1.0666e+00	6.0886e-01	4.5779e-01
15.754      	7.5535e-02	5.1849e-01	1.0666e+00	6.0886e-01	4.5779e-01
15.755      	7.5535e-02	5.1849e-01	1.0666e+00	6.0886e-01	4.5779e-01
15.756      	7.5535e-02	5.1849e-01	1.0666e+00	6.0886e-01	4.5779e-01
15.757      	7.5535e-02	5.1849e-01	1.0666e+00	6.0886e-01	4.5779e-01
15.758      	7.5535e-02	5.1849e-01	1.0666e+00	6.0886e-01	4.5779e-01
15.759      	7.5535e-02	5.1849e-01	1.0666e+00	6.0886e-01	4.5779e-01
15.76       	7.5535e-02	5.1849e-01	1.0666e+00	6.0886e-01	4.5779e-01
15.761      	7.5535e-02	5.1849e-01	1.0666e+00	6.0886e-01	4.5779e-01
15.762      	7.5535e-02	5.1849e-01	1.0667e+00	6.0886e-01	4.5779e-01
15.763      	7.5535e-02	5.1849e-01	1.0667e+00	6.0886e-01	4.5779e-01
15.764      	7.5535e-02	5.1849e-01	1.0667e+00	6.0886e-01	4.5779e-01
15.765      	7.5535e-02	5.1849e-01	1.0667e+00	6.0886e-01	4.5779e-01
15.766      	7.5535e-02	5.1849e-01	1.0667e+00	6.0886e-01	4.5779e-01
15.767      	7.5535e-02	5.1849e-01	1.0667e+00	6.0886e-01	4.5779e-01
15.768      	7.5535e-02	5.1849e-01	1.0667e+00	6.0886e-01	4.5779e-01
15.769      	7.5536e-02	5.1849e-01	1.0667e+00	6.0886e-01	4.5779e-01
15.77       	7.5536e-02	5.1849e-01	1.0667e+00	6.0886e-01	4.5779e-01
15.771      	7.5536e-02	5.1849e-01	1.0667e+00	6.0886e-01	4.5779e-01
15.772      	7.5536e-02	5.1849e-01	1.0667e+00	6.0886e-01	4.5779e-01
15.773      	7.5536e-02	5.1849e-01	1.0667e+00	6.0886e-01	4.5779e-01
15.774      	7.5536e-02	5.1849e-01	1.0667e+00	6.0886e-01	4.5779e-01
15.775      	7.5536e-02	5.1849e-01	1.0667e+00	6.0886e-01	4.5779e-01
15.776      	7.5536e-02	5.1849e-01	1.0667e+00	6.0886e-01	4.5779e-01
15.777      	7.5536e-02	5.1849e-01	1.0667e+00	6.0886e-01	4.5779e-01
15.778      	7.5536e-02	5.1849e-01	1.0667e+00	6.0886e-01	4.5779e-01
15.779      	7.5536e-02	5.1849e-01	1.0667e+00	6.0886e-01	4.5779e-01
15.78       	7.5536e-02	5.1849e-01	1.0667e+00	6.0886e-01	4.5779e-01
15.781      	7.5536e-02	5.1849e-01	1.0667e+00	6.0886e-01	4.5779e-01
15.782      	7.5536e-02	5.1849e-01	1.0667e+00	6.0886e-01	4.5779e-01
15.783      	7.5536e-02	5.1849e-01	1.0667e+00	6.0886e-01	4.5779e-01
15.784      	7.5536e-02	5.1849e-01	1.0667e+00	6.0886e-01	4.5779e-01
15.785      	7.5536e-02	5.1849e-01	1.0667e+00	6.0886e-01	4.5779e-01
15.786      	7.5536e-02	5.1849e-01	1.0667e+00	6.0886e-01	4.5779e-01
15.787      	7.5536e-02	5.1849e-01	1.0667e+00	6.0887e-01	4.5779e-01
15.788      	7.5536e-02	5.1849e-01	1.0667e+00	6.0887e-01	4.5779e-01
15.789      	7.5536e-02	5.1849e-01	1.0667e+00	6.0887e-01	4.5779e-01
15.79       	7.5536e-02	5.1849e-01	1.0667e+00	6.0887e-01	4.5779e-01
15.791      	7.5536e-02	5.1849e-01	1.0667e+00	6.0887e-01	4.5779e-01
15.792      	7.5536e-02	5.1849e-01	1.0667e+00	6.0887e-01	4.5779e-01
15.793      	7.5536e-02	5.1849e-01	1.0667e+00	6.0887e-01	4.5779e-01
15.794      	7.5536e-02	5.1849e-01	1.0667e+00	6.0887e-01	4.5779e-01
15.795      	7.5536e-02	5.1849e-01	1.0667e+00	6.0887e-01	4.5779e-01
15.796      	7.5536e-02	5.1849e-01	1.0667e+00	6.0887e-01	4.5779e-01
15.797      	7.5536e-02	5.1849e-01	1.0667e+00	6.0887e-01	4.5779e-01
15.798      	7.5536e-02	5.1849e-01	1.0667e+00	6.0887e-01	4.5779e-01
15.799      	7.5536e-02	5.1849e-01	1.0667e+00	6.0887e-01	4.5779e-01
15.8        	7.5536e-02	5.1849e-01	1.0667e+00	6.0887e-01	4.5779e-01
15.801      	7.5536e-02	5.1849e-01	1.0667e+00	6.0887e-01	4.5779e-01
15.802      	7.5537e-02	5.1849e-01	1.0667e+00	6.0887e-01	4.5779e-01
15.803      	7.5537e-02	5.1849e-01	1.0667e+00	6.0887e-01	4.5780e-01
15.804      	7.5537e-02	5.1849e-01	1.0667e+00	6.0887e-01	4.5780e-01
15.805      	7.5537e-02	5.1849e-01	1.0667e+00	6.0887e-01	4.5780e-01
15.806      	7.5537e-02	5.1849e-01	1.0667e+00	6.0887e-01	4.5780e-01
15.807      	7.5537e-02	5.1849e-01	1.0667e+00	6.0887e-01	4.5780e-01
15.808      	7.5537e-02	5.1849e-01	1.0667e+00	6.0887e-01	4.5780e-01
15.809      	7.5537e-02	5.1849e-01	1.0667e+00	6.0887e-01	4.5780e-01
15.81       	7.5537e-02	5.1849e-01	1.0667e+00	6.0887e-01	4.5780e-01
15.811      	7.5537e-02	5.1849e-01	1.0667e+00	6.0887e-01	4.5780e-01
15.812      	7.5537e-02	5.1849e-01	1.0667e+00	6.0887e-01	4.5780e-01
15.813      	7.5537e-02	5.1849e-01	1.0667e+00	6.0887e-01	4.5780e-01
15.814      	7.5537e-02	5.1849e-01	1.0667e+00	6.0887e-01	4.5780e-01
15.815      	7.5537e-02	5.1849e-01	1.0667e+00	6.0887e-01	4.5780e-01
15.816      	7.5537e-02	5.1849e-01	1.0667e+00	6.0887e-01	4.5780e-01
15.817      	7.5537e-02	5.1849e-01	1.0667e+00	6.0887e-01	4.5780e-01
15.818      	7.5537e-02	5.1849e-01	1.0667e+00	6.0887e-01	4.5780e-01
15.819      	7.5537e-02	5.1849e-01	1.0667e+00	6.0887e-01	4.5780e-01
15.82       	7.5537e-02	5.1849e-01	1.0667e+00	6.0887e-01	4.5780e-01
15.821      	7.5537e-02	5.1849e-01	1.0667e+00	6.0887e-01	4.5780e-01
15.822      	7.5537e-02	5.1850e-01	1.0667e+00	6.0887e-01	4.5780e-01
15.823      	7.5537e-02	5.1850e-01	1.0667e+00	6.0887e-01	4.5780e-01
15.824      	7.5537e-02	5.1850e-01	1.0667e+00	6.0887e-01	4.5780e-01
15.825      	7.5537e-02	5.1850e-01	1.0667e+00	6.0887e-01	4.5780e-01
15.826      	7.5537e-02	5.1850e-01	1.0667e+00	6.0887e-01	4.5780e-01
15.827      	7.5537e-02	5.1850e-01	1.0667e+00	6.0887e-01	4.5780e-01
15.828      	7.5537e-02	5.1850e-01	1.0667e+00	6.0887e-01	4.5780e-01
15.829      	7.5537e-02	5.1850e-01	1.0667e+00	6.0887e-01	4.5780e-01
15.83       	7.5537e-02	5.1850e-01	1.0667e+00	6.0887e-01	4.5780e-01
15.831      	7.5537e-02	5.1850e-01	1.0667e+00	6.0887e-01	4.5780e-01
15.832      	7.5537e-02	5.1850e-01	1.0667e+00	6.0887e-01	4.5780e-01
15.833      	7.5537e-02	5.1850e-01	1.0667e+00	6.0887e-01	4.5780e-01
15.834      	7.5537e-02	5.1850e-01	1.0667e+00	6.0887e-01	4.5780e-01
15.835      	7.5537e-02	5.1850e-01	1.0667e+00	6.0887e-01	4.5780e-01
15.836      	7.5538e-02	5.1850e-01	1.0667e+00	6.0887e-01	4.5780e-01
15.837      	7.5538e-02	5.1850e-01	1.0667e+00	6.0887e-01	4.5780e-01
15.838      	7.5538e-02	5.1850e-01	1.0667e+00	6.0887e-01	4.5780e-01
15.839      	7.5538e-02	5.1850e-01	1.0667e+00	6.0887e-01	4.5780e-01
15.84       	7.5538e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.841      	7.5538e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.842      	7.5538e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.843      	7.5538e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.844      	7.5538e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.845      	7.5538e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.846      	7.5538e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.847      	7.5538e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.848      	7.5538e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.849      	7.5538e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.85       	7.5538e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.851      	7.5538e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.852      	7.5538e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.853      	7.5538e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.854      	7.5538e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.855      	7.5538e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.856      	7.5538e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.857      	7.5538e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.858      	7.5538e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.859      	7.5538e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.86       	7.5538e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.861      	7.5538e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.862      	7.5538e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.863      	7.5538e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.864      	7.5538e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.865      	7.5538e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.866      	7.5538e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.867      	7.5538e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.868      	7.5538e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.869      	7.5538e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.87       	7.5538e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.871      	7.5539e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.872      	7.5539e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.873      	7.5539e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.874      	7.5539e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.875      	7.5539e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.876      	7.5539e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.877      	7.5539e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.878      	7.5539e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.879      	7.5539e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.88       	7.5539e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.881      	7.5539e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5780e-01
15.882      	7.5539e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5781e-01
15.883      	7.5539e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5781e-01
15.884      	7.5539e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5781e-01
15.885      	7.5539e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5781e-01
15.886      	7.5539e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5781e-01
15.887      	7.5539e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5781e-01
15.888      	7.5539e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5781e-01
15.889      	7.5539e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5781e-01
15.89       	7.5539e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5781e-01
15.891      	7.5539e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5781e-01
15.892      	7.5539e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5781e-01
15.893      	7.5539e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5781e-01
15.894      	7.5539e-02	5.1850e-01	1.0667e+00	6.0888e-01	4.5781e-01
15.895      	7.5539e-02	5.1850e-01	1.0667e+00	6.0889e-01	4.5781e-01
15.896      	7.5539e-02	5.1850e-01	1.0667e+00	6.0889e-01	4.5781e-01
15.897      	7.5539e-02	5.1850e-01	1.0667e+00	6.0889e-01	4.5781e-01
15.898      	7.5539e-02	5.1850e-01	1.0667e+00	6.0889e-01	4.5781e-01
15.899      	7.5539e-02	5.1850e-01	1.0667e+00	6.0889e-01	4.5781e-01
15.9        	7.5539e-02	5.1850e-01	1.0667e+00	6.0889e-01	4.5781e-01
15.901      	7.5539e-02	5.1850e-01	1.0667e+00	6.0889e-01	4.5781e-01
15.902      	7.5539e-02	5.1850e-01	1.0667e+00	6.0889e-01	4.5781e-01
