0.051       	3.1968e-02	-8.5626e-23	-1.7300e+00	8.6499e-01	9.0451e-01	1.5984e-02	8.8097e-01	-8.4900e-01	1.5984e-02	-1.5984e-02	3.9525e-02	-1.7695e+00
0.052       	-1.9049e-02	4.4309e-24	-2.1978e+00	1.0989e+00	1.0502e+00	-9.5244e-03	1.0894e+00	-1.1084e+00	-9.5244e-03	9.5244e-03	-4.8736e-02	-2.1491e+00
0.053       	9.0508e-02	7.7052e-23	-7.9336e-01	3.9668e-01	3.0061e-01	4.5254e-02	4.4193e-01	-3.5142e-01	4.5254e-02	-4.5254e-02	-9.6070e-02	-6.9729e-01
0.054       	2.4473e-01	7.1937e-23	1.0100e+00	-5.0499e-01	-5.6169e-01	1.2237e-01	-3.8262e-01	6.2735e-01	1.2237e-01	-1.2237e-01	-5.6703e-02	1.0667e+00
0.055       	2.7433e-01	5.0347e-23	1.3131e+00	-6.5654e-01	-6.8288e-01	1.3717e-01	-5.1938e-01	7.9371e-01	1.3717e-01	-1.3717e-01	-2.6334e-02	1.3394e+00
0.056       	2.8077e-01	-2.6673e-23	1.2584e+00	-6.2921e-01	-5.6469e-01	1.4038e-01	-4.8883e-01	7.6960e-01	1.4038e-01	-1.4038e-01	6.4526e-02	1.1939e+00
0.057       	2.1422e-01	-5.8890e-23	4.1825e-01	-2.0913e-01	-1.2331e-01	1.0711e-01	-1.0202e-01	3.1624e-01	1.0711e-01	-1.0711e-01	8.5813e-02	3.3244e-01
0.058       	1.8071e-01	-4.5293e-23	5.1959e-02	-2.5980e-02	3.5006e-02	9.0354e-02	6.4375e-02	1.1633e-01	9.0354e-02	-9.0354e-02	6.0986e-02	-9.0267e-03
0.059       	1.5575e-01	-2.0316e-23	-2.0596e-01	1.0298e-01	1.2149e-01	7.7873e-02	1.8085e-01	-2.5109e-02	7.7873e-02	-7.7873e-02	1.8512e-02	-2.2448e-01
0.06        	1.3856e-01	1.3458e-23	-3.5455e-01	1.7727e-01	1.4082e-01	6.9281e-02	2.4655e-01	-1.0799e-01	6.9281e-02	-6.9281e-02	-3.6453e-02	-3.1810e-01
0.061       	1.4235e-01	3.9282e-23	-2.4986e-01	1.2493e-01	4.9784e-02	7.1177e-02	1.9611e-01	-5.3753e-02	7.1177e-02	-7.1177e-02	-7.5145e-02	-1.7471e-01
0.062       	1.6768e-01	3.7084e-23	7.5552e-02	-3.7776e-02	-1.0660e-01	8.3841e-02	4.6065e-02	1.2162e-01	8.3841e-02	-8.3841e-02	-6.8821e-02	1.4437e-01
0.063       	1.9095e-01	2.0726e-23	3.4018e-01	-1.7009e-01	-2.0801e-01	9.5477e-02	-7.4615e-02	2.6557e-01	9.5477e-02	-9.5477e-02	-3.7919e-02	3.7810e-01
0.064       	2.1158e-01	1.1610e-25	5.4222e-01	-2.7111e-01	-2.6830e-01	1.0579e-01	-1.6532e-01	3.7690e-01	1.0579e-01	-1.0579e-01	2.8033e-03	5.3941e-01
0.065       	2.2492e-01	-1.9729e-23	6.2796e-01	-3.1398e-01	-2.7255e-01	1.1246e-01	-2.0152e-01	4.2644e-01	1.1246e-01	-1.1246e-01	4.1427e-02	5.8653e-01
0.066       	2.2235e-01	-2.9807e-23	5.2554e-01	-2.6277e-01	-2.0332e-01	1.1118e-01	-1.5159e-01	3.7394e-01	1.1118e-01	-1.1118e-01	5.9450e-02	4.6609e-01
0.067       	2.0522e-01	-2.5087e-23	2.9728e-01	-1.4864e-01	-1.0120e-01	1.0261e-01	-4.6029e-02	2.5125e-01	1.0261e-01	-1.0261e-01	4.7440e-02	2.4984e-01
0.068       	1.8705e-01	-1.4497e-23	1.0412e-01	-5.2061e-02	-3.1103e-02	9.3525e-02	4.1463e-02	1.4559e-01	9.3525e-02	-9.3525e-02	2.0958e-02	8.3164e-02
0.069       	1.7456e-01	-6.0267e-24	-2.9549e-03	1.4774e-03	-1.6943e-03	8.7282e-02	8.8759e-02	8.5804e-02	8.7282e-02	-8.7282e-02	-3.1717e-03	2.1681e-04
0.07        	1.6797e-01	-6.3289e-25	-3.8668e-02	1.9334e-02	-8.0339e-04	8.3985e-02	1.0332e-01	6.4651e-02	8.3985e-02	-8.3985e-02	-2.0137e-02	-1.8530e-02
0.071       	1.6619e-01	2.7431e-24	-1.5925e-02	7.9624e-03	-2.3824e-02	8.3096e-02	9.1059e-02	7.5134e-02	8.3096e-02	-8.3096e-02	-3.1787e-02	1.5862e-02
0.072       	1.7101e-01	2.9620e-24	7.4589e-02	-3.7295e-02	-7.1910e-02	8.5507e-02	4.8212e-02	1.2280e-01	8.5507e-02	-8.5507e-02	-3.4615e-02	1.0920e-01
0.073       	1.8137e-01	-2.5710e-25	2.0192e-01	-1.0096e-01	-1.2705e-01	9.0686e-02	-1.0272e-02	1.9164e-01	9.0686e-02	-9.0686e-02	-2.6094e-02	2.2801e-01
0.074       	1.9270e-01	-4.5475e-24	3.1319e-01	-1.5660e-01	-1.6809e-01	9.6349e-02	-6.0246e-02	2.5294e-01	9.6349e-02	-9.6349e-02	-1.1494e-02	3.2468e-01
0.075       	2.0072e-01	-7.7497e-24	3.7541e-01	-1.8771e-01	-1.8629e-01	1.0036e-01	-8.7345e-02	2.8807e-01	1.0036e-01	-1.0036e-01	1.4196e-03	3.7399e-01
0.076       	2.0548e-01	-9.8392e-24	3.9916e-01	-1.9958e-01	-1.8877e-01	1.0274e-01	-9.6844e-02	3.0232e-01	1.0274e-01	-1.0274e-01	1.0813e-02	3.8835e-01
0.077       	2.0866e-01	-1.1832e-23	3.9379e-01	-1.9690e-01	-1.7701e-01	1.0433e-01	-9.2567e-02	3.0123e-01	1.0433e-01	-1.0433e-01	1.9888e-02	3.7391e-01
0.078       	2.0795e-01	-1.3334e-23	3.3559e-01	-1.6779e-01	-1.4161e-01	1.0398e-01	-6.3819e-02	2.7177e-01	1.0398e-01	-1.0398e-01	2.6181e-02	3.0941e-01
0.079       	2.0120e-01	-1.3198e-23	2.3192e-01	-1.1596e-01	-9.2493e-02	1.0060e-01	-1.5363e-02	2.1656e-01	1.0060e-01	-1.0060e-01	2.3468e-02	2.0845e-01
0.08        	1.9237e-01	-1.1969e-23	1.4352e-01	-7.1758e-02	-5.8286e-02	9.6187e-02	2.4429e-02	1.6794e-01	9.6187e-02	-9.6187e-02	1.3472e-02	1.3004e-01
0.081       	1.8730e-01	-1.1165e-23	1.1000e-01	-5.5000e-02	-4.9829e-02	9.3650e-02	3.8650e-02	1.4865e-01	9.3650e-02	-9.3650e-02	5.1708e-03	1.0483e-01
