# Force coefficients
# liftDir   : (0.0000e+00 1.0000e+00 0.0000e+00)
# dragDir   : (1.0000e+00 0.0000e+00 0.0000e+00)
# pitchAxis : (4.4208e-01 -6.0854e-02 8.9491e-01)
# magUInf   : 1.0000e+00
# lRef      : 1.0000e+00
# Aref      : 1.0000e+00
# CofR      : (0.0000e+00 0.0000e+00 0.0000e+00)
# Time      	Cm          	Cd          	Cl          	Cl(f)       	Cl(r)       
17.78       	1.8535e-02	1.3487e-01	4.2182e-01	2.2944e-01	1.9237e-01
17.781      	1.8547e-02	1.3488e-01	4.2193e-01	2.2951e-01	1.9242e-01
17.782      	1.8592e-02	1.3493e-01	4.2236e-01	2.2977e-01	1.9259e-01
17.783      	1.8608e-02	1.3494e-01	4.2250e-01	2.2986e-01	1.9264e-01
17.784      	1.8629e-02	1.3496e-01	4.2269e-01	2.2997e-01	1.9271e-01
17.785      	1.8689e-02	1.3503e-01	4.2319e-01	2.3028e-01	1.9291e-01
17.786      	1.8702e-02	1.3504e-01	4.2330e-01	2.3035e-01	1.9295e-01
17.787      	1.8714e-02	1.3505e-01	4.2340e-01	2.3041e-01	1.9299e-01
17.788      	1.8757e-02	1.3510e-01	4.2378e-01	2.3065e-01	1.9313e-01
17.789      	1.8771e-02	1.3511e-01	4.2391e-01	2.3073e-01	1.9318e-01
17.79       	1.8791e-02	1.3513e-01	4.2409e-01	2.3083e-01	1.9325e-01
17.791      	1.8851e-02	1.3520e-01	4.2461e-01	2.3116e-01	1.9345e-01
17.792      	1.8866e-02	1.3521e-01	4.2474e-01	2.3123e-01	1.9350e-01
17.793      	1.8879e-02	1.3522e-01	4.2485e-01	2.3130e-01	1.9354e-01
17.794      	1.8895e-02	1.3524e-01	4.2499e-01	2.3139e-01	1.9360e-01
17.795      	1.8957e-02	1.3530e-01	4.2550e-01	2.3171e-01	1.9379e-01
17.796      	1.8976e-02	1.3532e-01	4.2566e-01	2.3181e-01	1.9386e-01
17.797      	1.8997e-02	1.3534e-01	4.2584e-01	2.3192e-01	1.9392e-01
17.798      	1.9050e-02	1.3541e-01	4.2628e-01	2.3219e-01	1.9409e-01
17.799      	1.9059e-02	1.3541e-01	4.2637e-01	2.3224e-01	1.9412e-01
17.8        	1.9068e-02	1.3542e-01	4.2645e-01	2.3230e-01	1.9416e-01
17.801      	1.9107e-02	1.3546e-01	4.2680e-01	2.3251e-01	1.9429e-01
17.802      	1.9124e-02	1.3547e-01	4.2694e-01	2.3260e-01	1.9435e-01
17.803      	1.9183e-02	1.3554e-01	4.2742e-01	2.3289e-01	1.9452e-01
17.804      	1.9198e-02	1.3555e-01	4.2753e-01	2.3296e-01	1.9457e-01
17.805      	1.9213e-02	1.3557e-01	4.2765e-01	2.3304e-01	1.9461e-01
17.806      	1.9264e-02	1.3562e-01	4.2807e-01	2.3330e-01	1.9477e-01
17.807      	1.9278e-02	1.3564e-01	4.2819e-01	2.3338e-01	1.9482e-01
17.808      	1.9296e-02	1.3565e-01	4.2835e-01	2.3347e-01	1.9488e-01
17.809      	1.9354e-02	1.3572e-01	4.2882e-01	2.3376e-01	1.9506e-01
17.81       	1.9370e-02	1.3573e-01	4.2895e-01	2.3384e-01	1.9510e-01
17.811      	1.9386e-02	1.3575e-01	4.2908e-01	2.3392e-01	1.9515e-01
17.812      	1.9442e-02	1.3580e-01	4.2950e-01	2.3419e-01	1.9531e-01
17.813      	1.9456e-02	1.3582e-01	4.2962e-01	2.3426e-01	1.9535e-01
17.814      	1.9473e-02	1.3583e-01	4.2976e-01	2.3435e-01	1.9541e-01
17.815      	1.9528e-02	1.3589e-01	4.3022e-01	2.3464e-01	1.9558e-01
17.816      	1.9544e-02	1.3591e-01	4.3035e-01	2.3472e-01	1.9563e-01
17.817      	1.9562e-02	1.3593e-01	4.3049e-01	2.3481e-01	1.9568e-01
17.818      	1.9617e-02	1.3598e-01	4.3091e-01	2.3507e-01	1.9584e-01
17.819      	1.9631e-02	1.3600e-01	4.3102e-01	2.3514e-01	1.9588e-01
17.82       	1.9649e-02	1.3601e-01	4.3116e-01	2.3523e-01	1.9593e-01
17.821      	1.9709e-02	1.3608e-01	4.3162e-01	2.3552e-01	1.9610e-01
17.822      	1.9726e-02	1.3609e-01	4.3175e-01	2.3560e-01	1.9615e-01
17.823      	1.9746e-02	1.3611e-01	4.3191e-01	2.3570e-01	1.9621e-01
17.824      	1.9802e-02	1.3617e-01	4.3234e-01	2.3597e-01	1.9637e-01
17.825      	1.9816e-02	1.3619e-01	4.3245e-01	2.3604e-01	1.9641e-01
17.826      	1.9830e-02	1.3620e-01	4.3257e-01	2.3611e-01	1.9645e-01
17.827      	1.9885e-02	1.3625e-01	4.3298e-01	2.3637e-01	1.9660e-01
17.828      	1.9902e-02	1.3627e-01	4.3311e-01	2.3646e-01	1.9665e-01
17.829      	1.9925e-02	1.3629e-01	4.3328e-01	2.3657e-01	1.9672e-01
17.83       	1.9992e-02	1.3636e-01	4.3378e-01	2.3688e-01	1.9690e-01
17.831      	2.0008e-02	1.3638e-01	4.3390e-01	2.3696e-01	1.9694e-01
17.832      	2.0023e-02	1.3639e-01	4.3401e-01	2.3703e-01	1.9698e-01
17.833      	2.0041e-02	1.3641e-01	4.3416e-01	2.3712e-01	1.9704e-01
17.834      	2.0107e-02	1.3648e-01	4.3465e-01	2.3743e-01	1.9722e-01
17.835      	2.0129e-02	1.3650e-01	4.3480e-01	2.3753e-01	1.9727e-01
17.836      	2.0153e-02	1.3652e-01	4.3497e-01	2.3764e-01	1.9733e-01
17.837      	2.0180e-02	1.3655e-01	4.3517e-01	2.3776e-01	1.9740e-01
17.838      	2.0250e-02	1.3662e-01	4.3567e-01	2.3809e-01	1.9759e-01
17.839      	2.0265e-02	1.3664e-01	4.3578e-01	2.3816e-01	1.9763e-01
17.84       	2.0277e-02	1.3665e-01	4.3588e-01	2.3822e-01	1.9766e-01
17.841      	2.0320e-02	1.3669e-01	4.3621e-01	2.3842e-01	1.9778e-01
17.842      	2.0334e-02	1.3670e-01	4.3632e-01	2.3849e-01	1.9782e-01
17.843      	2.0357e-02	1.3672e-01	4.3648e-01	2.3860e-01	1.9788e-01
17.844      	2.0433e-02	1.3680e-01	4.3700e-01	2.3894e-01	1.9807e-01
17.845      	2.0455e-02	1.3682e-01	4.3715e-01	2.3903e-01	1.9812e-01
17.846      	2.0473e-02	1.3684e-01	4.3729e-01	2.3912e-01	1.9817e-01
17.847      	2.0496e-02	1.3686e-01	4.3745e-01	2.3922e-01	1.9823e-01
17.848      	2.0562e-02	1.3694e-01	4.3793e-01	2.3953e-01	1.9840e-01
17.849      	2.0581e-02	1.3695e-01	4.3806e-01	2.3961e-01	1.9845e-01
17.85       	2.0598e-02	1.3697e-01	4.3819e-01	2.3969e-01	1.9850e-01
17.851      	2.0655e-02	1.3702e-01	4.3858e-01	2.3994e-01	1.9863e-01
17.852      	2.0670e-02	1.3704e-01	4.3868e-01	2.4001e-01	1.9867e-01
17.853      	2.0688e-02	1.3705e-01	4.3881e-01	2.4009e-01	1.9872e-01
17.854      	2.0751e-02	1.3712e-01	4.3926e-01	2.4038e-01	1.9888e-01
17.855      	2.0771e-02	1.3714e-01	4.3940e-01	2.4047e-01	1.9893e-01
17.856      	2.0793e-02	1.3716e-01	4.3955e-01	2.4057e-01	1.9898e-01
17.857      	2.0856e-02	1.3723e-01	4.3999e-01	2.4085e-01	1.9914e-01
17.858      	2.0871e-02	1.3724e-01	4.4009e-01	2.4092e-01	1.9917e-01
17.859      	2.0887e-02	1.3725e-01	4.4020e-01	2.4099e-01	1.9921e-01
17.86       	2.0945e-02	1.3731e-01	4.4060e-01	2.4124e-01	1.9935e-01
17.861      	2.0964e-02	1.3733e-01	4.4073e-01	2.4133e-01	1.9940e-01
17.862      	2.0988e-02	1.3735e-01	4.4090e-01	2.4144e-01	1.9946e-01
17.863      	2.1059e-02	1.3743e-01	4.4138e-01	2.4175e-01	1.9963e-01
17.864      	2.1075e-02	1.3744e-01	4.4149e-01	2.4182e-01	1.9967e-01
17.865      	2.1089e-02	1.3745e-01	4.4159e-01	2.4188e-01	1.9970e-01
17.866      	2.1107e-02	1.3747e-01	4.4172e-01	2.4197e-01	1.9975e-01
17.867      	2.1179e-02	1.3754e-01	4.4220e-01	2.4228e-01	1.9992e-01
17.868      	2.1205e-02	1.3757e-01	4.4237e-01	2.4239e-01	1.9998e-01
17.869      	2.1232e-02	1.3759e-01	4.4256e-01	2.4251e-01	2.0005e-01
17.87       	2.1261e-02	1.3762e-01	4.4275e-01	2.4263e-01	2.0011e-01
17.871      	2.1331e-02	1.3770e-01	4.4321e-01	2.4293e-01	2.0027e-01
17.872      	2.1343e-02	1.3771e-01	4.4330e-01	2.4299e-01	2.0031e-01
17.873      	2.1354e-02	1.3772e-01	4.4338e-01	2.4304e-01	2.0033e-01
17.874      	2.1398e-02	1.3776e-01	4.4368e-01	2.4324e-01	2.0044e-01
17.875      	2.1415e-02	1.3777e-01	4.4380e-01	2.4332e-01	2.0049e-01
17.876      	2.1481e-02	1.3784e-01	4.4423e-01	2.4360e-01	2.0063e-01
17.877      	2.1498e-02	1.3786e-01	4.4434e-01	2.4367e-01	2.0067e-01
17.878      	2.1517e-02	1.3788e-01	4.4447e-01	2.4375e-01	2.0072e-01
17.879      	2.1581e-02	1.3795e-01	4.4489e-01	2.4402e-01	2.0086e-01
17.88       	2.1598e-02	1.3796e-01	4.4500e-01	2.4410e-01	2.0090e-01
17.881      	2.1618e-02	1.3798e-01	4.4513e-01	2.4418e-01	2.0095e-01
17.882      	2.1681e-02	1.3804e-01	4.4555e-01	2.4445e-01	2.0109e-01
17.883      	2.1699e-02	1.3806e-01	4.4566e-01	2.4453e-01	2.0113e-01
17.884      	2.1719e-02	1.3808e-01	4.4579e-01	2.4462e-01	2.0118e-01
17.885      	2.1786e-02	1.3815e-01	4.4622e-01	2.4490e-01	2.0132e-01
17.886      	2.1802e-02	1.3816e-01	4.4633e-01	2.4497e-01	2.0136e-01
17.887      	2.1820e-02	1.3818e-01	4.4645e-01	2.4504e-01	2.0140e-01
17.888      	2.1880e-02	1.3824e-01	4.4685e-01	2.4530e-01	2.0154e-01
17.889      	2.1897e-02	1.3826e-01	4.4696e-01	2.4538e-01	2.0159e-01
17.89       	2.1917e-02	1.3828e-01	4.4709e-01	2.4546e-01	2.0163e-01
17.891      	2.1981e-02	1.3834e-01	4.4749e-01	2.4573e-01	2.0177e-01
17.892      	2.1998e-02	1.3836e-01	4.4760e-01	2.4580e-01	2.0180e-01
17.893      	2.2018e-02	1.3837e-01	4.4773e-01	2.4588e-01	2.0185e-01
17.894      	2.2086e-02	1.3844e-01	4.4815e-01	2.4616e-01	2.0199e-01
17.895      	2.2104e-02	1.3846e-01	4.4827e-01	2.4624e-01	2.0203e-01
17.896      	2.2124e-02	1.3848e-01	4.4840e-01	2.4632e-01	2.0208e-01
17.897      	2.2185e-02	1.3854e-01	4.4880e-01	2.4658e-01	2.0221e-01
17.898      	2.2201e-02	1.3856e-01	4.4890e-01	2.4665e-01	2.0225e-01
17.899      	2.2218e-02	1.3857e-01	4.4901e-01	2.4673e-01	2.0229e-01
17.9        	2.2278e-02	1.3863e-01	4.4939e-01	2.4697e-01	2.0241e-01
17.901      	2.2296e-02	1.3865e-01	4.4950e-01	2.4704e-01	2.0245e-01
17.902      	2.2319e-02	1.3867e-01	4.4964e-01	2.4714e-01	2.0250e-01
17.903      	2.2393e-02	1.3875e-01	4.5009e-01	2.4744e-01	2.0265e-01
17.904      	2.2411e-02	1.3877e-01	4.5020e-01	2.4751e-01	2.0269e-01
17.905      	2.2429e-02	1.3878e-01	4.5032e-01	2.4759e-01	2.0273e-01
17.906      	2.2451e-02	1.3880e-01	4.5047e-01	2.4768e-01	2.0278e-01
17.907      	2.2522e-02	1.3888e-01	4.5091e-01	2.4798e-01	2.0293e-01
17.908      	2.2543e-02	1.3890e-01	4.5104e-01	2.4806e-01	2.0297e-01
17.909      	2.2563e-02	1.3891e-01	4.5115e-01	2.4814e-01	2.0301e-01
17.91       	2.2586e-02	1.3894e-01	4.5130e-01	2.4823e-01	2.0306e-01
17.911      	2.2663e-02	1.3901e-01	4.5175e-01	2.4854e-01	2.0321e-01
17.912      	2.2683e-02	1.3903e-01	4.5188e-01	2.4862e-01	2.0325e-01
17.913      	2.2703e-02	1.3905e-01	4.5200e-01	2.4870e-01	2.0330e-01
17.914      	2.2725e-02	1.3907e-01	4.5214e-01	2.4880e-01	2.0335e-01
17.915      	2.2794e-02	1.3915e-01	4.5257e-01	2.4908e-01	2.0349e-01
17.916      	2.2813e-02	1.3916e-01	4.5268e-01	2.4915e-01	2.0353e-01
17.917      	2.2831e-02	1.3918e-01	4.5279e-01	2.4923e-01	2.0356e-01
17.918      	2.2853e-02	1.3920e-01	4.5292e-01	2.4931e-01	2.0361e-01
17.919      	2.2929e-02	1.3928e-01	4.5336e-01	2.4961e-01	2.0375e-01
17.92       	2.2951e-02	1.3930e-01	4.5349e-01	2.4970e-01	2.0380e-01
17.921      	2.2973e-02	1.3932e-01	4.5363e-01	2.4979e-01	2.0384e-01
17.922      	2.2999e-02	1.3934e-01	4.5378e-01	2.4989e-01	2.0389e-01
17.923      	2.3070e-02	1.3942e-01	4.5421e-01	2.5018e-01	2.0403e-01
17.924      	2.3089e-02	1.3944e-01	4.5432e-01	2.5025e-01	2.0407e-01
17.925      	2.3104e-02	1.3945e-01	4.5442e-01	2.5031e-01	2.0410e-01
17.926      	2.3124e-02	1.3947e-01	4.5453e-01	2.5039e-01	2.0414e-01
17.927      	2.3192e-02	1.3953e-01	4.5493e-01	2.5066e-01	2.0427e-01
17.928      	2.3214e-02	1.3955e-01	4.5506e-01	2.5074e-01	2.0431e-01
17.929      	2.3239e-02	1.3958e-01	4.5520e-01	2.5084e-01	2.0436e-01
17.93       	2.3271e-02	1.3961e-01	4.5538e-01	2.5096e-01	2.0442e-01
17.931      	2.3353e-02	1.3970e-01	4.5585e-01	2.5128e-01	2.0457e-01
17.932      	2.3369e-02	1.3971e-01	4.5594e-01	2.5134e-01	2.0460e-01
17.933      	2.3382e-02	1.3972e-01	4.5602e-01	2.5139e-01	2.0463e-01
17.934      	2.3397e-02	1.3973e-01	4.5612e-01	2.5145e-01	2.0466e-01
17.935      	2.3454e-02	1.3979e-01	4.5646e-01	2.5168e-01	2.0478e-01
17.936      	2.3477e-02	1.3981e-01	4.5659e-01	2.5177e-01	2.0482e-01
17.937      	2.3506e-02	1.3984e-01	4.5675e-01	2.5188e-01	2.0487e-01
17.938      	2.3591e-02	1.3993e-01	4.5720e-01	2.5219e-01	2.0501e-01
17.939      	2.3606e-02	1.3994e-01	4.5728e-01	2.5225e-01	2.0503e-01
17.94       	2.3618e-02	1.3995e-01	4.5735e-01	2.5229e-01	2.0506e-01
17.941      	2.3633e-02	1.3996e-01	4.5745e-01	2.5236e-01	2.0509e-01
17.942      	2.3695e-02	1.4003e-01	4.5782e-01	2.5261e-01	2.0522e-01
17.943      	2.3723e-02	1.4005e-01	4.5798e-01	2.5271e-01	2.0527e-01
17.944      	2.3754e-02	1.4008e-01	4.5815e-01	2.5283e-01	2.0532e-01
17.945      	2.3786e-02	1.4012e-01	4.5831e-01	2.5294e-01	2.0537e-01
17.946      	2.3866e-02	1.4019e-01	4.5872e-01	2.5323e-01	2.0549e-01
17.947      	2.3879e-02	1.4021e-01	4.5879e-01	2.5328e-01	2.0552e-01
17.948      	2.3891e-02	1.4021e-01	4.5886e-01	2.5332e-01	2.0554e-01
17.949      	2.3934e-02	1.4026e-01	4.5912e-01	2.5349e-01	2.0563e-01
17.95       	2.3951e-02	1.4027e-01	4.5923e-01	2.5356e-01	2.0566e-01
17.951      	2.3980e-02	1.4030e-01	4.5939e-01	2.5368e-01	2.0572e-01
17.952      	2.4063e-02	1.4039e-01	4.5983e-01	2.5398e-01	2.0585e-01
17.953      	2.4080e-02	1.4040e-01	4.5992e-01	2.5404e-01	2.0588e-01
17.954      	2.4092e-02	1.4041e-01	4.5998e-01	2.5408e-01	2.0590e-01
17.955      	2.4109e-02	1.4043e-01	4.6007e-01	2.5415e-01	2.0593e-01
17.956      	2.4184e-02	1.4050e-01	4.6046e-01	2.5441e-01	2.0604e-01
17.957      	2.4214e-02	1.4052e-01	4.6061e-01	2.5452e-01	2.0609e-01
17.958      	2.4247e-02	1.4056e-01	4.6079e-01	2.5464e-01	2.0615e-01
17.959      	2.4280e-02	1.4059e-01	4.6097e-01	2.5476e-01	2.0620e-01
17.96       	2.4350e-02	1.4067e-01	4.6134e-01	2.5502e-01	2.0632e-01
17.961      	2.4360e-02	1.4067e-01	4.6139e-01	2.5505e-01	2.0633e-01
17.962      	2.4368e-02	1.4068e-01	4.6144e-01	2.5509e-01	2.0635e-01
17.963      	2.4381e-02	1.4069e-01	4.6151e-01	2.5514e-01	2.0637e-01
17.964      	2.4445e-02	1.4075e-01	4.6185e-01	2.5537e-01	2.0648e-01
17.965      	2.4477e-02	1.4078e-01	4.6202e-01	2.5549e-01	2.0653e-01
17.966      	2.4518e-02	1.4082e-01	4.6222e-01	2.5563e-01	2.0659e-01
17.967      	2.4560e-02	1.4086e-01	4.6243e-01	2.5578e-01	2.0666e-01
17.968      	2.4594e-02	1.4090e-01	4.6260e-01	2.5589e-01	2.0671e-01
17.969      	2.4621e-02	1.4092e-01	4.6273e-01	2.5599e-01	2.0675e-01
17.97       	2.4693e-02	1.4099e-01	4.6309e-01	2.5624e-01	2.0685e-01
17.971      	2.4709e-02	1.4101e-01	4.6318e-01	2.5630e-01	2.0688e-01
17.972      	2.4723e-02	1.4102e-01	4.6325e-01	2.5635e-01	2.0690e-01
17.973      	2.4740e-02	1.4103e-01	4.6335e-01	2.5641e-01	2.0693e-01
17.974      	2.4805e-02	1.4110e-01	4.6368e-01	2.5665e-01	2.0704e-01
17.975      	2.4828e-02	1.4112e-01	4.6380e-01	2.5673e-01	2.0707e-01
17.976      	2.4855e-02	1.4114e-01	4.6393e-01	2.5682e-01	2.0711e-01
17.977      	2.4889e-02	1.4118e-01	4.6410e-01	2.5694e-01	2.0716e-01
17.978      	2.4976e-02	1.4126e-01	4.6451e-01	2.5723e-01	2.0728e-01
17.979      	2.4992e-02	1.4128e-01	4.6459e-01	2.5729e-01	2.0730e-01
17.98       	2.5005e-02	1.4129e-01	4.6466e-01	2.5733e-01	2.0732e-01
17.981      	2.5020e-02	1.4130e-01	4.6474e-01	2.5739e-01	2.0735e-01
17.982      	2.5077e-02	1.4136e-01	4.6503e-01	2.5759e-01	2.0744e-01
17.983      	2.5099e-02	1.4138e-01	4.6514e-01	2.5767e-01	2.0747e-01
17.984      	2.5128e-02	1.4140e-01	4.6527e-01	2.5776e-01	2.0751e-01
17.985      	2.5165e-02	1.4144e-01	4.6544e-01	2.5789e-01	2.0756e-01
17.986      	2.5263e-02	1.4154e-01	4.6589e-01	2.5821e-01	2.0768e-01
17.987      	2.5279e-02	1.4155e-01	4.6597e-01	2.5827e-01	2.0771e-01
17.988      	2.5289e-02	1.4156e-01	4.6603e-01	2.5830e-01	2.0772e-01
17.989      	2.5300e-02	1.4157e-01	4.6609e-01	2.5834e-01	2.0774e-01
17.99       	2.5347e-02	1.4161e-01	4.6633e-01	2.5851e-01	2.0782e-01
17.991      	2.5369e-02	1.4163e-01	4.6645e-01	2.5859e-01	2.0785e-01
17.992      	2.5402e-02	1.4167e-01	4.6660e-01	2.5870e-01	2.0790e-01
17.993      	2.5442e-02	1.4170e-01	4.6678e-01	2.5883e-01	2.0795e-01
17.994      	2.5541e-02	1.4180e-01	4.6720e-01	2.5914e-01	2.0806e-01
17.995      	2.5555e-02	1.4181e-01	4.6727e-01	2.5919e-01	2.0808e-01
17.996      	2.5565e-02	1.4182e-01	4.6732e-01	2.5922e-01	2.0809e-01
17.997      	2.5576e-02	1.4183e-01	4.6738e-01	2.5926e-01	2.0811e-01
17.998      	2.5624e-02	1.4187e-01	4.6763e-01	2.5944e-01	2.0819e-01
17.999      	2.5649e-02	1.4190e-01	4.6775e-01	2.5952e-01	2.0823e-01
18          	2.5686e-02	1.4194e-01	4.6792e-01	2.5965e-01	2.0827e-01
18.001      	2.5727e-02	1.4198e-01	4.6810e-01	2.5978e-01	2.0832e-01
18.002      	2.5763e-02	1.4201e-01	4.6826e-01	2.5989e-01	2.0837e-01
18.003      	2.5846e-02	1.4209e-01	4.6860e-01	2.6015e-01	2.0846e-01
18.004      	2.5859e-02	1.4210e-01	4.6866e-01	2.6019e-01	2.0847e-01
18.005      	2.5870e-02	1.4211e-01	4.6871e-01	2.6023e-01	2.0849e-01
18.006      	2.5884e-02	1.4212e-01	4.6879e-01	2.6028e-01	2.0851e-01
18.007      	2.5943e-02	1.4218e-01	4.6907e-01	2.6048e-01	2.0859e-01
18.008      	2.5967e-02	1.4220e-01	4.6918e-01	2.6056e-01	2.0862e-01
18.009      	2.5996e-02	1.4223e-01	4.6931e-01	2.6065e-01	2.0866e-01
18.01       	2.6031e-02	1.4227e-01	4.6947e-01	2.6077e-01	2.0870e-01
18.011      	2.6066e-02	1.4230e-01	4.6962e-01	2.6088e-01	2.0874e-01
18.012      	2.6154e-02	1.4238e-01	4.6998e-01	2.6114e-01	2.0883e-01
18.013      	2.6169e-02	1.4239e-01	4.7004e-01	2.6119e-01	2.0885e-01
18.014      	2.6180e-02	1.4240e-01	4.7009e-01	2.6123e-01	2.0887e-01
18.015      	2.6194e-02	1.4241e-01	4.7016e-01	2.6127e-01	2.0888e-01
18.016      	2.6249e-02	1.4247e-01	4.7041e-01	2.6145e-01	2.0895e-01
18.017      	2.6271e-02	1.4249e-01	4.7051e-01	2.6153e-01	2.0898e-01
18.018      	2.6300e-02	1.4252e-01	4.7063e-01	2.6162e-01	2.0902e-01
18.019      	2.6334e-02	1.4255e-01	4.7078e-01	2.6173e-01	2.0906e-01
18.02       	2.6428e-02	1.4264e-01	4.7116e-01	2.6201e-01	2.0915e-01
18.021      	2.6442e-02	1.4265e-01	4.7122e-01	2.6205e-01	2.0917e-01
18.022      	2.6452e-02	1.4266e-01	4.7127e-01	2.6208e-01	2.0918e-01
18.023      	2.6463e-02	1.4267e-01	4.7132e-01	2.6212e-01	2.0920e-01
18.024      	2.6511e-02	1.4271e-01	4.7152e-01	2.6227e-01	2.0925e-01
18.025      	2.6534e-02	1.4273e-01	4.7162e-01	2.6235e-01	2.0928e-01
18.026      	2.6568e-02	1.4277e-01	4.7176e-01	2.6245e-01	2.0931e-01
18.027      	2.6664e-02	1.4286e-01	4.7215e-01	2.6274e-01	2.0941e-01
18.028      	2.6676e-02	1.4288e-01	4.7220e-01	2.6278e-01	2.0942e-01
18.029      	2.6685e-02	1.4288e-01	4.7224e-01	2.6280e-01	2.0943e-01
18.03       	2.6695e-02	1.4289e-01	4.7228e-01	2.6284e-01	2.0945e-01
18.031      	2.6745e-02	1.4293e-01	4.7249e-01	2.6299e-01	2.0950e-01
18.032      	2.6770e-02	1.4296e-01	4.7260e-01	2.6307e-01	2.0953e-01
18.033      	2.6804e-02	1.4299e-01	4.7274e-01	2.6318e-01	2.0957e-01
18.034      	2.6898e-02	1.4309e-01	4.7310e-01	2.6345e-01	2.0965e-01
18.035      	2.6910e-02	1.4309e-01	4.7315e-01	2.6348e-01	2.0966e-01
18.036      	2.6917e-02	1.4310e-01	4.7318e-01	2.6351e-01	2.0967e-01
18.037      	2.6926e-02	1.4311e-01	4.7322e-01	2.6353e-01	2.0968e-01
18.038      	2.6973e-02	1.4315e-01	4.7341e-01	2.6368e-01	2.0973e-01
18.039      	2.6999e-02	1.4317e-01	4.7351e-01	2.6376e-01	2.0976e-01
18.04       	2.7086e-02	1.4326e-01	4.7385e-01	2.6401e-01	2.0984e-01
18.041      	2.7102e-02	1.4327e-01	4.7392e-01	2.6406e-01	2.0986e-01
18.042      	2.7112e-02	1.4328e-01	4.7396e-01	2.6409e-01	2.0987e-01
18.043      	2.7123e-02	1.4329e-01	4.7400e-01	2.6412e-01	2.0988e-01
18.044      	2.7140e-02	1.4331e-01	4.7407e-01	2.6418e-01	2.0990e-01
18.045      	2.7224e-02	1.4339e-01	4.7438e-01	2.6442e-01	2.0997e-01
18.046      	2.7259e-02	1.4342e-01	4.7451e-01	2.6452e-01	2.1000e-01
18.047      	2.7292e-02	1.4345e-01	4.7464e-01	2.6461e-01	2.1003e-01
18.048      	2.7321e-02	1.4348e-01	4.7475e-01	2.6469e-01	2.1005e-01
18.049      	2.7345e-02	1.4350e-01	4.7484e-01	2.6476e-01	2.1007e-01
18.05       	2.7365e-02	1.4352e-01	4.7492e-01	2.6483e-01	2.1009e-01
18.051      	2.7431e-02	1.4358e-01	4.7517e-01	2.6502e-01	2.1015e-01
18.052      	2.7450e-02	1.4360e-01	4.7524e-01	2.6507e-01	2.1017e-01
18.053      	2.7469e-02	1.4362e-01	4.7531e-01	2.6513e-01	2.1019e-01
18.054      	2.7491e-02	1.4364e-01	4.7539e-01	2.6519e-01	2.1021e-01
18.055      	2.7518e-02	1.4366e-01	4.7549e-01	2.6526e-01	2.1023e-01
18.056      	2.7602e-02	1.4374e-01	4.7578e-01	2.6549e-01	2.1029e-01
18.057      	2.7620e-02	1.4376e-01	4.7585e-01	2.6555e-01	2.1031e-01
18.058      	2.7635e-02	1.4377e-01	4.7591e-01	2.6559e-01	2.1032e-01
18.059      	2.7651e-02	1.4379e-01	4.7597e-01	2.6563e-01	2.1033e-01
18.06       	2.7673e-02	1.4381e-01	4.7605e-01	2.6570e-01	2.1035e-01
18.061      	2.7755e-02	1.4389e-01	4.7634e-01	2.6593e-01	2.1041e-01
18.062      	2.7779e-02	1.4391e-01	4.7643e-01	2.6599e-01	2.1043e-01
18.063      	2.7800e-02	1.4393e-01	4.7650e-01	2.6605e-01	2.1045e-01
18.064      	2.7819e-02	1.4395e-01	4.7657e-01	2.6610e-01	2.1047e-01
18.065      	2.7839e-02	1.4396e-01	4.7664e-01	2.6616e-01	2.1048e-01
18.066      	2.7907e-02	1.4403e-01	4.7686e-01	2.6634e-01	2.1052e-01
18.067      	2.7924e-02	1.4404e-01	4.7692e-01	2.6639e-01	2.1054e-01
18.068      	2.7944e-02	1.4406e-01	4.7699e-01	2.6644e-01	2.1055e-01
18.069      	2.7970e-02	1.4408e-01	4.7708e-01	2.6651e-01	2.1057e-01
18.07       	2.8050e-02	1.4416e-01	4.7734e-01	2.6672e-01	2.1062e-01
18.071      	2.8067e-02	1.4418e-01	4.7740e-01	2.6677e-01	2.1063e-01
18.072      	2.8079e-02	1.4419e-01	4.7745e-01	2.6680e-01	2.1064e-01
18.073      	2.8092e-02	1.4420e-01	4.7750e-01	2.6684e-01	2.1066e-01
18.074      	2.8149e-02	1.4425e-01	4.7769e-01	2.6699e-01	2.1069e-01
18.075      	2.8168e-02	1.4427e-01	4.7775e-01	2.6704e-01	2.1071e-01
18.076      	2.8190e-02	1.4429e-01	4.7782e-01	2.6710e-01	2.1072e-01
18.077      	2.8219e-02	1.4432e-01	4.7791e-01	2.6718e-01	2.1074e-01
18.078      	2.8305e-02	1.4440e-01	4.7817e-01	2.6739e-01	2.1078e-01
18.079      	2.8320e-02	1.4441e-01	4.7822e-01	2.6743e-01	2.1079e-01
18.08       	2.8331e-02	1.4442e-01	4.7826e-01	2.6746e-01	2.1080e-01
18.081      	2.8345e-02	1.4443e-01	4.7830e-01	2.6750e-01	2.1081e-01
18.082      	2.8400e-02	1.4448e-01	4.7848e-01	2.6764e-01	2.1084e-01
18.083      	2.8419e-02	1.4450e-01	4.7854e-01	2.6769e-01	2.1085e-01
18.084      	2.8444e-02	1.4453e-01	4.7862e-01	2.6775e-01	2.1087e-01
18.085      	2.8474e-02	1.4455e-01	4.7872e-01	2.6783e-01	2.1088e-01
