# Force coefficients
# liftDir   : (0.0000e+00 1.0000e+00 0.0000e+00)
# dragDir   : (1.0000e+00 0.0000e+00 0.0000e+00)
# pitchAxis : (4.4208e-01 -6.0854e-02 8.9491e-01)
# magUInf   : 1.0000e+00
# lRef      : 1.0000e+00
# Aref      : 1.0000e+00
# CofR      : (0.0000e+00 0.0000e+00 0.0000e+00)
# Time      	Cm          	Cd          	Cl          	Cl(f)       	Cl(r)       
34.963      	-1.4901e-02	2.6809e-02	1.1754e+00	5.7281e-01	6.0261e-01
34.964      	-1.5038e-02	2.6732e-02	1.1752e+00	5.7255e-01	6.0262e-01
34.965      	-1.5200e-02	2.6638e-02	1.1749e+00	5.7223e-01	6.0263e-01
34.966      	-1.5770e-02	2.6310e-02	1.1737e+00	5.7110e-01	6.0264e-01
34.967      	-1.6363e-02	2.5969e-02	1.1725e+00	5.6991e-01	6.0264e-01
34.968      	-1.6527e-02	2.5874e-02	1.1722e+00	5.6958e-01	6.0264e-01
34.969      	-1.6711e-02	2.5771e-02	1.1719e+00	5.6922e-01	6.0264e-01
34.97       	-1.7348e-02	2.5412e-02	1.1706e+00	5.6794e-01	6.0264e-01
34.971      	-1.7970e-02	2.5061e-02	1.1693e+00	5.6668e-01	6.0263e-01
34.972      	-1.8135e-02	2.4966e-02	1.1690e+00	5.6635e-01	6.0262e-01
34.973      	-1.8334e-02	2.4852e-02	1.1686e+00	5.6595e-01	6.0261e-01
34.974      	-1.9022e-02	2.4462e-02	1.1671e+00	5.6454e-01	6.0258e-01
34.975      	-1.9718e-02	2.4064e-02	1.1656e+00	5.6310e-01	6.0254e-01
34.976      	-1.9914e-02	2.3950e-02	1.1652e+00	5.6269e-01	6.0251e-01
34.977      	-2.0115e-02	2.3834e-02	1.1648e+00	5.6226e-01	6.0249e-01
34.978      	-2.0738e-02	2.3485e-02	1.1634e+00	5.6096e-01	6.0243e-01
34.979      	-2.1388e-02	2.3120e-02	1.1619e+00	5.5958e-01	6.0236e-01
34.98       	-2.1604e-02	2.2996e-02	1.1615e+00	5.5912e-01	6.0233e-01
34.981      	-2.2203e-02	2.2653e-02	1.1601e+00	5.5784e-01	6.0224e-01
34.982      	-2.2388e-02	2.2547e-02	1.1597e+00	5.5744e-01	6.0222e-01
34.983      	-2.2923e-02	2.2245e-02	1.1584e+00	5.5629e-01	6.0214e-01
34.984      	-2.3464e-02	2.1939e-02	1.1572e+00	5.5511e-01	6.0204e-01
34.985      	-2.3628e-02	2.1844e-02	1.1568e+00	5.5475e-01	6.0200e-01
34.986      	-2.4230e-02	2.1499e-02	1.1553e+00	5.5341e-01	6.0187e-01
34.987      	-2.4426e-02	2.1387e-02	1.1548e+00	5.5297e-01	6.0182e-01
34.988      	-2.5108e-02	2.0998e-02	1.1531e+00	5.5145e-01	6.0167e-01
34.989      	-2.5334e-02	2.0867e-02	1.1526e+00	5.5095e-01	6.0162e-01
34.99       	-2.6077e-02	2.0436e-02	1.1507e+00	5.4929e-01	6.0144e-01
34.991      	-2.6305e-02	2.0304e-02	1.1502e+00	5.4877e-01	6.0138e-01
34.992      	-2.6942e-02	1.9925e-02	1.1485e+00	5.4731e-01	6.0120e-01
34.993      	-2.7099e-02	1.9831e-02	1.1481e+00	5.4695e-01	6.0114e-01
34.994      	-2.7591e-02	1.9541e-02	1.1468e+00	5.4579e-01	6.0097e-01
34.995      	-2.7741e-02	1.9454e-02	1.1463e+00	5.4543e-01	6.0091e-01
34.996      	-2.8304e-02	1.9131e-02	1.1448e+00	5.4408e-01	6.0069e-01
34.997      	-2.8480e-02	1.9032e-02	1.1443e+00	5.4365e-01	6.0062e-01
34.998      	-2.9087e-02	1.8679e-02	1.1425e+00	5.4219e-01	6.0036e-01
34.999      	-2.9241e-02	1.8590e-02	1.1421e+00	5.4181e-01	6.0029e-01
35          	-2.9716e-02	1.8302e-02	1.1407e+00	5.4061e-01	6.0004e-01
35.001      	-2.9835e-02	1.8231e-02	1.1403e+00	5.4030e-01	5.9997e-01
35.002      	-3.0214e-02	1.7995e-02	1.1390e+00	5.3930e-01	5.9973e-01
35.003      	-3.0333e-02	1.7925e-02	1.1386e+00	5.3898e-01	5.9964e-01
35.004      	-3.0724e-02	1.7686e-02	1.1373e+00	5.3793e-01	5.9937e-01
35.005      	-3.0846e-02	1.7616e-02	1.1369e+00	5.3759e-01	5.9928e-01
35.006      	-3.1240e-02	1.7379e-02	1.1355e+00	5.3652e-01	5.9900e-01
35.007      	-3.1349e-02	1.7316e-02	1.1351e+00	5.3621e-01	5.9891e-01
35.008      	-3.1684e-02	1.7109e-02	1.1339e+00	5.3526e-01	5.9863e-01
35.009      	-3.1772e-02	1.7060e-02	1.1335e+00	5.3499e-01	5.9853e-01
35.01       	-3.2038e-02	1.6892e-02	1.1324e+00	5.3416e-01	5.9824e-01
35.011      	-3.2107e-02	1.6853e-02	1.1321e+00	5.3392e-01	5.9814e-01
35.012      	-3.2322e-02	1.6713e-02	1.1310e+00	5.3318e-01	5.9783e-01
35.013      	-3.2377e-02	1.6681e-02	1.1307e+00	5.3298e-01	5.9773e-01
35.014      	-3.2553e-02	1.6564e-02	1.1297e+00	5.3232e-01	5.9743e-01
35.015      	-3.2591e-02	1.6544e-02	1.1295e+00	5.3216e-01	5.9735e-01
35.016      	-3.2732e-02	1.6452e-02	1.1286e+00	5.3158e-01	5.9704e-01
35.017      	-3.2767e-02	1.6432e-02	1.1283e+00	5.3140e-01	5.9694e-01
35.018      	-3.2852e-02	1.6373e-02	1.1275e+00	5.3092e-01	5.9662e-01
35.019      	-3.2863e-02	1.6367e-02	1.1273e+00	5.3080e-01	5.9653e-01
35.02       	-3.2894e-02	1.6339e-02	1.1266e+00	5.3041e-01	5.9620e-01
35.021      	-3.2885e-02	1.6345e-02	1.1264e+00	5.3032e-01	5.9609e-01
35.022      	-3.2877e-02	1.6337e-02	1.1257e+00	5.2999e-01	5.9575e-01
35.023      	-3.2859e-02	1.6346e-02	1.1256e+00	5.2992e-01	5.9564e-01
35.024      	-3.2812e-02	1.6367e-02	1.1250e+00	5.2969e-01	5.9532e-01
35.025      	-3.2780e-02	1.6386e-02	1.1249e+00	5.2966e-01	5.9522e-01
35.026      	-3.2691e-02	1.6439e-02	1.1245e+00	5.2955e-01	5.9493e-01
35.027      	-3.2652e-02	1.6466e-02	1.1244e+00	5.2953e-01	5.9483e-01
35.028      	-3.2604e-02	1.6501e-02	1.1242e+00	5.2951e-01	5.9472e-01
35.029      	-3.2453e-02	1.6602e-02	1.1239e+00	5.2947e-01	5.9438e-01
35.03       	-3.2390e-02	1.6643e-02	1.1237e+00	5.2947e-01	5.9425e-01
35.031      	-3.2308e-02	1.6694e-02	1.1236e+00	5.2948e-01	5.9410e-01
35.032      	-3.2051e-02	1.6832e-02	1.1232e+00	5.2954e-01	5.9364e-01
35.033      	-3.1975e-02	1.6874e-02	1.1231e+00	5.2957e-01	5.9353e-01
35.034      	-3.1889e-02	1.6926e-02	1.1231e+00	5.2964e-01	5.9342e-01
35.035      	-3.1599e-02	1.7104e-02	1.1230e+00	5.2990e-01	5.9310e-01
35.036      	-3.1488e-02	1.7181e-02	1.1230e+00	5.3002e-01	5.9300e-01
35.037      	-3.1348e-02	1.7280e-02	1.1231e+00	5.3019e-01	5.9288e-01
35.038      	-3.0925e-02	1.7563e-02	1.1232e+00	5.3069e-01	5.9254e-01
35.039      	-3.0796e-02	1.7653e-02	1.1233e+00	5.3085e-01	5.9245e-01
35.04       	-3.0675e-02	1.7738e-02	1.1234e+00	5.3101e-01	5.9236e-01
35.041      	-3.0548e-02	1.7834e-02	1.1234e+00	5.3117e-01	5.9227e-01
35.042      	-3.0123e-02	1.8121e-02	1.1236e+00	5.3168e-01	5.9192e-01
35.043      	-2.9982e-02	1.8219e-02	1.1237e+00	5.3184e-01	5.9181e-01
35.044      	-2.9833e-02	1.8316e-02	1.1237e+00	5.3202e-01	5.9168e-01
35.045      	-2.9667e-02	1.8427e-02	1.1238e+00	5.3221e-01	5.9155e-01
35.046      	-2.9164e-02	1.8735e-02	1.1240e+00	5.3285e-01	5.9118e-01
35.047      	-2.9024e-02	1.8829e-02	1.1241e+00	5.3304e-01	5.9109e-01
35.048      	-2.8873e-02	1.8936e-02	1.1243e+00	5.3326e-01	5.9100e-01
35.049      	-2.8688e-02	1.9075e-02	1.1245e+00	5.3354e-01	5.9092e-01
35.05       	-2.8093e-02	1.9499e-02	1.1252e+00	5.3448e-01	5.9067e-01
35.051      	-2.7892e-02	1.9647e-02	1.1254e+00	5.3480e-01	5.9059e-01
35.052      	-2.7698e-02	1.9786e-02	1.1256e+00	5.3512e-01	5.9051e-01
35.053      	-2.7494e-02	1.9933e-02	1.1259e+00	5.3544e-01	5.9043e-01
35.054      	-2.7268e-02	2.0103e-02	1.1261e+00	5.3579e-01	5.9033e-01
35.055      	-2.6630e-02	2.0538e-02	1.1268e+00	5.3679e-01	5.9005e-01
35.056      	-2.6443e-02	2.0667e-02	1.1271e+00	5.3708e-01	5.8997e-01
35.057      	-2.6283e-02	2.0779e-02	1.1272e+00	5.3734e-01	5.8990e-01
35.058      	-2.6118e-02	2.0899e-02	1.1274e+00	5.3760e-01	5.8984e-01
35.059      	-2.5924e-02	2.1051e-02	1.1277e+00	5.3792e-01	5.8977e-01
35.06       	-2.5327e-02	2.1472e-02	1.1284e+00	5.3887e-01	5.8953e-01
35.061      	-2.5110e-02	2.1627e-02	1.1287e+00	5.3923e-01	5.8945e-01
35.062      	-2.4901e-02	2.1769e-02	1.1290e+00	5.3958e-01	5.8939e-01
35.063      	-2.4693e-02	2.1915e-02	1.1293e+00	5.3995e-01	5.8933e-01
35.064      	-2.4467e-02	2.2086e-02	1.1296e+00	5.4035e-01	5.8928e-01
35.065      	-2.3789e-02	2.2570e-02	1.1307e+00	5.4155e-01	5.8913e-01
35.066      	-2.3592e-02	2.2723e-02	1.1310e+00	5.4191e-01	5.8910e-01
35.067      	-2.3401e-02	2.2871e-02	1.1313e+00	5.4227e-01	5.8907e-01
35.068      	-2.3202e-02	2.3029e-02	1.1317e+00	5.4263e-01	5.8904e-01
35.069      	-2.2693e-02	2.3404e-02	1.1325e+00	5.4355e-01	5.8894e-01
35.07       	-2.2542e-02	2.3521e-02	1.1327e+00	5.4383e-01	5.8891e-01
35.071      	-2.2393e-02	2.3636e-02	1.1330e+00	5.4410e-01	5.8889e-01
35.072      	-2.1972e-02	2.3939e-02	1.1337e+00	5.4486e-01	5.8880e-01
35.073      	-2.1834e-02	2.4044e-02	1.1339e+00	5.4511e-01	5.8878e-01
35.074      	-2.1684e-02	2.4162e-02	1.1341e+00	5.4539e-01	5.8876e-01
35.075      	-2.1227e-02	2.4493e-02	1.1349e+00	5.4623e-01	5.8869e-01
35.076      	-2.1081e-02	2.4604e-02	1.1352e+00	5.4651e-01	5.8867e-01
35.077      	-2.0924e-02	2.4724e-02	1.1355e+00	5.4680e-01	5.8865e-01
35.078      	-2.0419e-02	2.5093e-02	1.1364e+00	5.4779e-01	5.8863e-01
35.079      	-2.0262e-02	2.5214e-02	1.1367e+00	5.4810e-01	5.8862e-01
35.08       	-2.0091e-02	2.5344e-02	1.1370e+00	5.4843e-01	5.8861e-01
35.081      	-1.9610e-02	2.5702e-02	1.1380e+00	5.4940e-01	5.8862e-01
35.082      	-1.9466e-02	2.5812e-02	1.1383e+00	5.4969e-01	5.8862e-01
35.083      	-1.9327e-02	2.5919e-02	1.1386e+00	5.4996e-01	5.8861e-01
35.084      	-1.8954e-02	2.6206e-02	1.1394e+00	5.5075e-01	5.8866e-01
35.085      	-1.8836e-02	2.6298e-02	1.1396e+00	5.5099e-01	5.8866e-01
35.086      	-1.8712e-02	2.6394e-02	1.1399e+00	5.5124e-01	5.8866e-01
35.087      	-1.8363e-02	2.6662e-02	1.1407e+00	5.5200e-01	5.8873e-01
35.088      	-1.8243e-02	2.6753e-02	1.1410e+00	5.5225e-01	5.8874e-01
35.089      	-1.8115e-02	2.6852e-02	1.1413e+00	5.5252e-01	5.8875e-01
35.09       	-1.7755e-02	2.7131e-02	1.1422e+00	5.5333e-01	5.8884e-01
35.091      	-1.7644e-02	2.7219e-02	1.1424e+00	5.5358e-01	5.8886e-01
35.092      	-1.7533e-02	2.7309e-02	1.1427e+00	5.5382e-01	5.8889e-01
35.093      	-1.7216e-02	2.7564e-02	1.1436e+00	5.5457e-01	5.8900e-01
35.094      	-1.7123e-02	2.7641e-02	1.1438e+00	5.5478e-01	5.8903e-01
35.095      	-1.7027e-02	2.7721e-02	1.1441e+00	5.5501e-01	5.8906e-01
35.096      	-1.6750e-02	2.7943e-02	1.1449e+00	5.5569e-01	5.8919e-01
35.097      	-1.6669e-02	2.8012e-02	1.1451e+00	5.5589e-01	5.8923e-01
35.098      	-1.6587e-02	2.8082e-02	1.1454e+00	5.5610e-01	5.8927e-01
35.099      	-1.6352e-02	2.8270e-02	1.1461e+00	5.5670e-01	5.8941e-01
35.1        	-1.6279e-02	2.8332e-02	1.1463e+00	5.5690e-01	5.8945e-01
35.101      	-1.6204e-02	2.8399e-02	1.1466e+00	5.5710e-01	5.8951e-01
35.102      	-1.5994e-02	2.8573e-02	1.1473e+00	5.5767e-01	5.8966e-01
35.103      	-1.5929e-02	2.8633e-02	1.1476e+00	5.5786e-01	5.8971e-01
35.104      	-1.5862e-02	2.8694e-02	1.1478e+00	5.5805e-01	5.8977e-01
35.105      	-1.5788e-02	2.8764e-02	1.1481e+00	5.5827e-01	5.8985e-01
35.106      	-1.5577e-02	2.8943e-02	1.1489e+00	5.5889e-01	5.9005e-01
35.107      	-1.5514e-02	2.9003e-02	1.1492e+00	5.5909e-01	5.9012e-01
35.108      	-1.5462e-02	2.9054e-02	1.1495e+00	5.5927e-01	5.9019e-01
35.109      	-1.5419e-02	2.9100e-02	1.1497e+00	5.5943e-01	5.9027e-01
35.11       	-1.5305e-02	2.9217e-02	1.1504e+00	5.5988e-01	5.9049e-01
35.111      	-1.5280e-02	2.9250e-02	1.1506e+00	5.6000e-01	5.9056e-01
35.112      	-1.5262e-02	2.9279e-02	1.1507e+00	5.6011e-01	5.9064e-01
35.113      	-1.5248e-02	2.9305e-02	1.1509e+00	5.6022e-01	5.9072e-01
35.114      	-1.5213e-02	2.9370e-02	1.1515e+00	5.6054e-01	5.9097e-01
35.115      	-1.5214e-02	2.9384e-02	1.1517e+00	5.6062e-01	5.9105e-01
35.116      	-1.5219e-02	2.9394e-02	1.1518e+00	5.6068e-01	5.9112e-01
35.117      	-1.5228e-02	2.9402e-02	1.1519e+00	5.6074e-01	5.9120e-01
35.118      	-1.5251e-02	2.9429e-02	1.1524e+00	5.6095e-01	5.9146e-01
35.119      	-1.5272e-02	2.9429e-02	1.1525e+00	5.6099e-01	5.9154e-01
35.12       	-1.5299e-02	2.9426e-02	1.1527e+00	5.6103e-01	5.9162e-01
35.121      	-1.5335e-02	2.9417e-02	1.1528e+00	5.6105e-01	5.9172e-01
35.122      	-1.5429e-02	2.9400e-02	1.1531e+00	5.6114e-01	5.9199e-01
35.123      	-1.5471e-02	2.9385e-02	1.1532e+00	5.6113e-01	5.9207e-01
35.124      	-1.5516e-02	2.9365e-02	1.1532e+00	5.6110e-01	5.9213e-01
35.125      	-1.5568e-02	2.9338e-02	1.1533e+00	5.6107e-01	5.9220e-01
35.126      	-1.5632e-02	2.9304e-02	1.1533e+00	5.6103e-01	5.9229e-01
35.127      	-1.5814e-02	2.9216e-02	1.1535e+00	5.6096e-01	5.9259e-01
35.128      	-1.5896e-02	2.9176e-02	1.1536e+00	5.6091e-01	5.9270e-01
35.129      	-1.5980e-02	2.9140e-02	1.1536e+00	5.6084e-01	5.9280e-01
35.13       	-1.6061e-02	2.9101e-02	1.1537e+00	5.6077e-01	5.9289e-01
35.131      	-1.6147e-02	2.9057e-02	1.1537e+00	5.6068e-01	5.9297e-01
35.132      	-1.6247e-02	2.9001e-02	1.1537e+00	5.6058e-01	5.9308e-01
35.133      	-1.6529e-02	2.8850e-02	1.1537e+00	5.6032e-01	5.9338e-01
35.134      	-1.6656e-02	2.8782e-02	1.1537e+00	5.6019e-01	5.9350e-01
35.135      	-1.6777e-02	2.8722e-02	1.1537e+00	5.6005e-01	5.9361e-01
35.136      	-1.6872e-02	2.8669e-02	1.1536e+00	5.5993e-01	5.9368e-01
35.137      	-1.6962e-02	2.8612e-02	1.1536e+00	5.5982e-01	5.9374e-01
35.138      	-1.7065e-02	2.8539e-02	1.1535e+00	5.5969e-01	5.9382e-01
35.139      	-1.7368e-02	2.8345e-02	1.1534e+00	5.5933e-01	5.9407e-01
35.14       	-1.7506e-02	2.8259e-02	1.1533e+00	5.5917e-01	5.9418e-01
35.141      	-1.7658e-02	2.8177e-02	1.1533e+00	5.5898e-01	5.9429e-01
35.142      	-1.7787e-02	2.8105e-02	1.1532e+00	5.5881e-01	5.9438e-01
35.143      	-1.7894e-02	2.8039e-02	1.1531e+00	5.5866e-01	5.9445e-01
35.144      	-1.8002e-02	2.7962e-02	1.1530e+00	5.5850e-01	5.9451e-01
35.145      	-1.8306e-02	2.7757e-02	1.1528e+00	5.5809e-01	5.9470e-01
35.146      	-1.8437e-02	2.7666e-02	1.1527e+00	5.5791e-01	5.9478e-01
35.147      	-1.8579e-02	2.7576e-02	1.1526e+00	5.5771e-01	5.9486e-01
35.148      	-1.8706e-02	2.7495e-02	1.1525e+00	5.5753e-01	5.9494e-01
35.149      	-1.8815e-02	2.7421e-02	1.1524e+00	5.5738e-01	5.9501e-01
35.15       	-1.8927e-02	2.7342e-02	1.1523e+00	5.5723e-01	5.9508e-01
35.151      	-1.9275e-02	2.7116e-02	1.1521e+00	5.5677e-01	5.9531e-01
35.152      	-1.9409e-02	2.7022e-02	1.1520e+00	5.5657e-01	5.9539e-01
35.153      	-1.9545e-02	2.6932e-02	1.1518e+00	5.5636e-01	5.9545e-01
35.154      	-1.9661e-02	2.6848e-02	1.1517e+00	5.5618e-01	5.9550e-01
35.155      	-1.9761e-02	2.6771e-02	1.1516e+00	5.5602e-01	5.9554e-01
35.156      	-2.0018e-02	2.6575e-02	1.1513e+00	5.5562e-01	5.9566e-01
35.157      	-2.0105e-02	2.6500e-02	1.1512e+00	5.5548e-01	5.9569e-01
35.158      	-2.0194e-02	2.6421e-02	1.1511e+00	5.5534e-01	5.9573e-01
35.159      	-2.0283e-02	2.6343e-02	1.1510e+00	5.5521e-01	5.9577e-01
35.16       	-2.0510e-02	2.6161e-02	1.1507e+00	5.5486e-01	5.9588e-01
35.161      	-2.0579e-02	2.6103e-02	1.1507e+00	5.5475e-01	5.9591e-01
35.162      	-2.0639e-02	2.6053e-02	1.1506e+00	5.5466e-01	5.9594e-01
35.163      	-2.0699e-02	2.6000e-02	1.1505e+00	5.5457e-01	5.9597e-01
35.164      	-2.0872e-02	2.5846e-02	1.1504e+00	5.5430e-01	5.9605e-01
35.165      	-2.0935e-02	2.5786e-02	1.1503e+00	5.5421e-01	5.9608e-01
35.166      	-2.1004e-02	2.5716e-02	1.1502e+00	5.5410e-01	5.9611e-01
35.167      	-2.1074e-02	2.5643e-02	1.1501e+00	5.5399e-01	5.9614e-01
35.168      	-2.1256e-02	2.5466e-02	1.1499e+00	5.5368e-01	5.9619e-01
35.169      	-2.1303e-02	2.5416e-02	1.1498e+00	5.5361e-01	5.9622e-01
35.17       	-2.1341e-02	2.5372e-02	1.1498e+00	5.5355e-01	5.9623e-01
35.171      	-2.1369e-02	2.5330e-02	1.1498e+00	5.5351e-01	5.9625e-01
35.172      	-2.1430e-02	2.5216e-02	1.1496e+00	5.5338e-01	5.9624e-01
35.173      	-2.1442e-02	2.5178e-02	1.1496e+00	5.5337e-01	5.9625e-01
35.174      	-2.1449e-02	2.5142e-02	1.1496e+00	5.5336e-01	5.9626e-01
35.175      	-2.1460e-02	2.5069e-02	1.1496e+00	5.5334e-01	5.9626e-01
35.176      	-2.1459e-02	2.5048e-02	1.1496e+00	5.5335e-01	5.9626e-01
35.177      	-2.1454e-02	2.5031e-02	1.1496e+00	5.5336e-01	5.9627e-01
35.178      	-2.1435e-02	2.4991e-02	1.1497e+00	5.5342e-01	5.9629e-01
35.179      	-2.1422e-02	2.4976e-02	1.1498e+00	5.5345e-01	5.9630e-01
35.18       	-2.1403e-02	2.4961e-02	1.1498e+00	5.5350e-01	5.9631e-01
35.181      	-2.1345e-02	2.4937e-02	1.1500e+00	5.5365e-01	5.9634e-01
35.182      	-2.1319e-02	2.4925e-02	1.1500e+00	5.5370e-01	5.9634e-01
35.183      	-2.1290e-02	2.4918e-02	1.1501e+00	5.5375e-01	5.9633e-01
35.184      	-2.1207e-02	2.4906e-02	1.1502e+00	5.5390e-01	5.9632e-01
35.185      	-2.1173e-02	2.4900e-02	1.1503e+00	5.5396e-01	5.9630e-01
35.186      	-2.1132e-02	2.4894e-02	1.1503e+00	5.5403e-01	5.9629e-01
35.187      	-2.1008e-02	2.4901e-02	1.1505e+00	5.5426e-01	5.9627e-01
35.188      	-2.0958e-02	2.4904e-02	1.1506e+00	5.5435e-01	5.9627e-01
35.189      	-2.0902e-02	2.4914e-02	1.1507e+00	5.5446e-01	5.9626e-01
35.19       	-2.0740e-02	2.4955e-02	1.1510e+00	5.5478e-01	5.9626e-01
35.191      	-2.0678e-02	2.4972e-02	1.1512e+00	5.5490e-01	5.9626e-01
35.192      	-2.0610e-02	2.4992e-02	1.1513e+00	5.5504e-01	5.9626e-01
35.193      	-2.0424e-02	2.5055e-02	1.1517e+00	5.5540e-01	5.9625e-01
35.194      	-2.0348e-02	2.5080e-02	1.1518e+00	5.5556e-01	5.9625e-01
35.195      	-2.0264e-02	2.5112e-02	1.1520e+00	5.5573e-01	5.9626e-01
35.196      	-2.0034e-02	2.5204e-02	1.1524e+00	5.5618e-01	5.9625e-01
35.197      	-1.9950e-02	2.5237e-02	1.1526e+00	5.5635e-01	5.9625e-01
35.198      	-1.9865e-02	2.5268e-02	1.1528e+00	5.5652e-01	5.9625e-01
35.199      	-1.9774e-02	2.5299e-02	1.1529e+00	5.5670e-01	5.9624e-01
35.2        	-1.9515e-02	2.5390e-02	1.1534e+00	5.5717e-01	5.9620e-01
35.201      	-1.9413e-02	2.5430e-02	1.1535e+00	5.5736e-01	5.9619e-01
35.202      	-1.9306e-02	2.5470e-02	1.1537e+00	5.5756e-01	5.9617e-01
35.203      	-1.9195e-02	2.5512e-02	1.1539e+00	5.5777e-01	5.9616e-01
35.204      	-1.8903e-02	2.5632e-02	1.1544e+00	5.5831e-01	5.9611e-01
35.205      	-1.8797e-02	2.5677e-02	1.1546e+00	5.5851e-01	5.9611e-01
35.206      	-1.8690e-02	2.5724e-02	1.1548e+00	5.5872e-01	5.9610e-01
35.207      	-1.8576e-02	2.5776e-02	1.1550e+00	5.5895e-01	5.9610e-01
35.208      	-1.8251e-02	2.5932e-02	1.1557e+00	5.5958e-01	5.9608e-01
35.209      	-1.8132e-02	2.5989e-02	1.1559e+00	5.5981e-01	5.9608e-01
35.21       	-1.8008e-02	2.6048e-02	1.1561e+00	5.6005e-01	5.9607e-01
35.211      	-1.7880e-02	2.6108e-02	1.1564e+00	5.6031e-01	5.9607e-01
35.212      	-1.7742e-02	2.6173e-02	1.1566e+00	5.6057e-01	5.9606e-01
35.213      	-1.7351e-02	2.6375e-02	1.1574e+00	5.6136e-01	5.9606e-01
35.214      	-1.7218e-02	2.6440e-02	1.1577e+00	5.6162e-01	5.9606e-01
35.215      	-1.7091e-02	2.6506e-02	1.1580e+00	5.6189e-01	5.9607e-01
35.216      	-1.6970e-02	2.6570e-02	1.1582e+00	5.6214e-01	5.9608e-01
35.217      	-1.6847e-02	2.6634e-02	1.1585e+00	5.6239e-01	5.9609e-01
35.218      	-1.6514e-02	2.6815e-02	1.1592e+00	5.6310e-01	5.9613e-01
35.219      	-1.6379e-02	2.6883e-02	1.1595e+00	5.6337e-01	5.9613e-01
35.22       	-1.6235e-02	2.6960e-02	1.1598e+00	5.6367e-01	5.9614e-01
35.221      	-1.6087e-02	2.7039e-02	1.1601e+00	5.6398e-01	5.9615e-01
35.222      	-1.5936e-02	2.7119e-02	1.1605e+00	5.6429e-01	5.9616e-01
35.223      	-1.5523e-02	2.7344e-02	1.1613e+00	5.6515e-01	5.9619e-01
35.224      	-1.5377e-02	2.7425e-02	1.1617e+00	5.6545e-01	5.9620e-01
35.225      	-1.5235e-02	2.7505e-02	1.1620e+00	5.6574e-01	5.9621e-01
35.226      	-1.5099e-02	2.7582e-02	1.1623e+00	5.6603e-01	5.9623e-01
35.227      	-1.4760e-02	2.7781e-02	1.1630e+00	5.6676e-01	5.9629e-01
35.228      	-1.4641e-02	2.7853e-02	1.1633e+00	5.6703e-01	5.9631e-01
35.229      	-1.4523e-02	2.7924e-02	1.1636e+00	5.6729e-01	5.9634e-01
35.23       	-1.4222e-02	2.8107e-02	1.1644e+00	5.6796e-01	5.9641e-01
35.231      	-1.4111e-02	2.8174e-02	1.1647e+00	5.6822e-01	5.9644e-01
35.232      	-1.3997e-02	2.8242e-02	1.1649e+00	5.6848e-01	5.9647e-01
35.233      	-1.3695e-02	2.8413e-02	1.1657e+00	5.6914e-01	5.9653e-01
35.234      	-1.3583e-02	2.8476e-02	1.1659e+00	5.6939e-01	5.9656e-01
35.235      	-1.3466e-02	2.8540e-02	1.1662e+00	5.6965e-01	5.9658e-01
35.236      	-1.3153e-02	2.8714e-02	1.1670e+00	5.7033e-01	5.9663e-01
35.237      	-1.3039e-02	2.8777e-02	1.1672e+00	5.7058e-01	5.9666e-01
35.238      	-1.2918e-02	2.8845e-02	1.1675e+00	5.7085e-01	5.9668e-01
35.239      	-1.2575e-02	2.9042e-02	1.1684e+00	5.7160e-01	5.9675e-01
35.24       	-1.2457e-02	2.9112e-02	1.1687e+00	5.7187e-01	5.9678e-01
35.241      	-1.2334e-02	2.9185e-02	1.1690e+00	5.7215e-01	5.9682e-01
35.242      	-1.2007e-02	2.9385e-02	1.1698e+00	5.7291e-01	5.9692e-01
35.243      	-1.1896e-02	2.9453e-02	1.1701e+00	5.7317e-01	5.9696e-01
35.244      	-1.1621e-02	2.9623e-02	1.1709e+00	5.7382e-01	5.9706e-01
35.245      	-1.1534e-02	2.9674e-02	1.1711e+00	5.7403e-01	5.9710e-01
35.246      	-1.1449e-02	2.9725e-02	1.1714e+00	5.7424e-01	5.9714e-01
35.247      	-1.1230e-02	2.9850e-02	1.1720e+00	5.7476e-01	5.9722e-01
35.248      	-1.1006e-02	2.9975e-02	1.1726e+00	5.7530e-01	5.9731e-01
35.249      	-1.0931e-02	3.0015e-02	1.1728e+00	5.7547e-01	5.9733e-01
35.25       	-1.0849e-02	3.0056e-02	1.1730e+00	5.7566e-01	5.9736e-01
35.251      	-1.0599e-02	3.0186e-02	1.1737e+00	5.7624e-01	5.9743e-01
35.252      	-1.0348e-02	3.0321e-02	1.1743e+00	5.7682e-01	5.9751e-01
35.253      	-1.0264e-02	3.0365e-02	1.1746e+00	5.7701e-01	5.9754e-01
35.254      	-1.0173e-02	3.0414e-02	1.1748e+00	5.7723e-01	5.9757e-01
35.255      	-9.9182e-03	3.0563e-02	1.1755e+00	5.7785e-01	5.9768e-01
35.256      	-9.6738e-03	3.0711e-02	1.1763e+00	5.7846e-01	5.9781e-01
35.257      	-9.5992e-03	3.0754e-02	1.1765e+00	5.7865e-01	5.9784e-01
35.258      	-9.5240e-03	3.0797e-02	1.1767e+00	5.7884e-01	5.9789e-01
35.259      	-9.3234e-03	3.0917e-02	1.1774e+00	5.7937e-01	5.9802e-01
35.26       	-9.1259e-03	3.1035e-02	1.1781e+00	5.7991e-01	5.9816e-01
35.261      	-9.0566e-03	3.1075e-02	1.1783e+00	5.8009e-01	5.9821e-01
