# Force coefficients
# liftDir   : (0.0000e+00 1.0000e+00 0.0000e+00)
# dragDir   : (1.0000e+00 0.0000e+00 0.0000e+00)
# pitchAxis : (4.4208e-01 -6.0854e-02 8.9491e-01)
# magUInf   : 1.0000e+00
# lRef      : 1.0000e+00
# Aref      : 1.0000e+00
# CofR      : (0.0000e+00 0.0000e+00 0.0000e+00)
# Time      	Cm          	Cd          	Cl          	Cl(f)       	Cl(r)       
23.802      	7.4395e-02	3.8988e-01	1.1393e+00	6.4406e-01	4.9527e-01
23.803      	7.4389e-02	3.8985e-01	1.1393e+00	6.4405e-01	4.9527e-01
23.804      	7.4398e-02	3.8985e-01	1.1393e+00	6.4404e-01	4.9524e-01
23.805      	7.4397e-02	3.8985e-01	1.1393e+00	6.4405e-01	4.9526e-01
23.806      	7.4395e-02	3.8984e-01	1.1393e+00	6.4405e-01	4.9526e-01
23.807      	7.4393e-02	3.8985e-01	1.1393e+00	6.4406e-01	4.9527e-01
23.808      	7.4391e-02	3.8984e-01	1.1393e+00	6.4404e-01	4.9526e-01
23.809      	7.4400e-02	3.8985e-01	1.1393e+00	6.4405e-01	4.9526e-01
23.81       	7.4390e-02	3.8986e-01	1.1393e+00	6.4404e-01	4.9526e-01
23.811      	7.4392e-02	3.8984e-01	1.1393e+00	6.4404e-01	4.9526e-01
23.812      	7.4392e-02	3.8982e-01	1.1393e+00	6.4403e-01	4.9525e-01
23.813      	7.4395e-02	3.8985e-01	1.1393e+00	6.4407e-01	4.9528e-01
23.814      	7.4403e-02	3.8987e-01	1.1393e+00	6.4407e-01	4.9527e-01
23.815      	7.4404e-02	3.8986e-01	1.1393e+00	6.4407e-01	4.9526e-01
23.816      	7.4404e-02	3.8986e-01	1.1393e+00	6.4406e-01	4.9525e-01
23.817      	7.4403e-02	3.8986e-01	1.1393e+00	6.4407e-01	4.9526e-01
23.818      	7.4404e-02	3.8985e-01	1.1393e+00	6.4407e-01	4.9526e-01
23.819      	7.4410e-02	3.8985e-01	1.1394e+00	6.4409e-01	4.9527e-01
23.82       	7.4405e-02	3.8984e-01	1.1393e+00	6.4407e-01	4.9526e-01
23.821      	7.4411e-02	3.8986e-01	1.1393e+00	6.4407e-01	4.9525e-01
23.822      	7.4407e-02	3.8986e-01	1.1394e+00	6.4408e-01	4.9527e-01
23.823      	7.4411e-02	3.8986e-01	1.1394e+00	6.4409e-01	4.9527e-01
23.824      	7.4414e-02	3.8985e-01	1.1393e+00	6.4408e-01	4.9525e-01
23.825      	7.4407e-02	3.8987e-01	1.1393e+00	6.4408e-01	4.9527e-01
23.826      	7.4401e-02	3.8987e-01	1.1393e+00	6.4407e-01	4.9527e-01
23.827      	7.4401e-02	3.8984e-01	1.1393e+00	6.4406e-01	4.9526e-01
23.828      	7.4399e-02	3.8984e-01	1.1393e+00	6.4406e-01	4.9526e-01
23.829      	7.4401e-02	3.8986e-01	1.1393e+00	6.4407e-01	4.9526e-01
23.83       	7.4398e-02	3.8985e-01	1.1393e+00	6.4405e-01	4.9525e-01
23.831      	7.4399e-02	3.8986e-01	1.1393e+00	6.4406e-01	4.9526e-01
23.832      	7.4399e-02	3.8985e-01	1.1393e+00	6.4405e-01	4.9525e-01
23.833      	7.4400e-02	3.8986e-01	1.1393e+00	6.4407e-01	4.9527e-01
23.834      	7.4397e-02	3.8986e-01	1.1393e+00	6.4406e-01	4.9527e-01
23.835      	7.4392e-02	3.8984e-01	1.1393e+00	6.4404e-01	4.9526e-01
23.836      	7.4391e-02	3.8983e-01	1.1393e+00	6.4403e-01	4.9525e-01
23.837      	7.4390e-02	3.8986e-01	1.1393e+00	6.4406e-01	4.9528e-01
23.838      	7.4390e-02	3.8987e-01	1.1393e+00	6.4406e-01	4.9528e-01
23.839      	7.4403e-02	3.8985e-01	1.1393e+00	6.4405e-01	4.9524e-01
23.84       	7.4395e-02	3.8983e-01	1.1393e+00	6.4404e-01	4.9525e-01
23.841      	7.4393e-02	3.8985e-01	1.1393e+00	6.4405e-01	4.9526e-01
23.842      	7.4397e-02	3.8985e-01	1.1393e+00	6.4406e-01	4.9526e-01
23.843      	7.4398e-02	3.8985e-01	1.1394e+00	6.4408e-01	4.9528e-01
23.844      	7.4403e-02	3.8986e-01	1.1393e+00	6.4406e-01	4.9526e-01
23.845      	7.4402e-02	3.8986e-01	1.1393e+00	6.4406e-01	4.9526e-01
23.846      	7.4400e-02	3.8987e-01	1.1393e+00	6.4406e-01	4.9526e-01
23.847      	7.4408e-02	3.8985e-01	1.1393e+00	6.4408e-01	4.9527e-01
23.848      	7.4410e-02	3.8983e-01	1.1393e+00	6.4408e-01	4.9526e-01
23.849      	7.4412e-02	3.8986e-01	1.1394e+00	6.4409e-01	4.9527e-01
23.85       	7.4402e-02	3.8987e-01	1.1393e+00	6.4407e-01	4.9527e-01
23.851      	7.4404e-02	3.8986e-01	1.1393e+00	6.4407e-01	4.9526e-01
23.852      	7.4407e-02	3.8985e-01	1.1393e+00	6.4407e-01	4.9526e-01
23.853      	7.4408e-02	3.8986e-01	1.1393e+00	6.4408e-01	4.9526e-01
23.854      	7.4412e-02	3.8986e-01	1.1393e+00	6.4408e-01	4.9525e-01
23.855      	7.4408e-02	3.8986e-01	1.1393e+00	6.4408e-01	4.9527e-01
23.856      	7.4406e-02	3.8986e-01	1.1393e+00	6.4407e-01	4.9526e-01
23.857      	7.4411e-02	3.8986e-01	1.1394e+00	6.4409e-01	4.9527e-01
23.858      	7.4401e-02	3.8986e-01	1.1393e+00	6.4407e-01	4.9527e-01
23.859      	7.4401e-02	3.8985e-01	1.1393e+00	6.4406e-01	4.9526e-01
23.86       	7.4394e-02	3.8983e-01	1.1393e+00	6.4403e-01	4.9524e-01
23.861      	7.4390e-02	3.8986e-01	1.1393e+00	6.4405e-01	4.9527e-01
23.862      	7.4390e-02	3.8986e-01	1.1393e+00	6.4405e-01	4.9527e-01
23.863      	7.4394e-02	3.8984e-01	1.1393e+00	6.4405e-01	4.9527e-01
23.864      	7.4396e-02	3.8984e-01	1.1393e+00	6.4405e-01	4.9526e-01
23.865      	7.4393e-02	3.8985e-01	1.1393e+00	6.4404e-01	4.9526e-01
23.866      	7.4391e-02	3.8985e-01	1.1393e+00	6.4404e-01	4.9526e-01
23.867      	7.4396e-02	3.8986e-01	1.1393e+00	6.4406e-01	4.9527e-01
23.868      	7.4391e-02	3.8985e-01	1.1393e+00	6.4405e-01	4.9527e-01
23.869      	7.4398e-02	3.8985e-01	1.1393e+00	6.4405e-01	4.9526e-01
23.87       	7.4390e-02	3.8985e-01	1.1393e+00	6.4404e-01	4.9526e-01
23.871      	7.4400e-02	3.8984e-01	1.1393e+00	6.4405e-01	4.9525e-01
23.872      	7.4401e-02	3.8983e-01	1.1393e+00	6.4405e-01	4.9525e-01
23.873      	7.4395e-02	3.8986e-01	1.1394e+00	6.4407e-01	4.9528e-01
23.874      	7.4399e-02	3.8988e-01	1.1393e+00	6.4406e-01	4.9526e-01
23.875      	7.4407e-02	3.8985e-01	1.1393e+00	6.4407e-01	4.9526e-01
23.876      	7.4408e-02	3.8985e-01	1.1393e+00	6.4407e-01	4.9525e-01
23.877      	7.4406e-02	3.8986e-01	1.1393e+00	6.4408e-01	4.9527e-01
23.878      	7.4401e-02	3.8985e-01	1.1393e+00	6.4407e-01	4.9527e-01
23.879      	7.4418e-02	3.8986e-01	1.1394e+00	6.4409e-01	4.9526e-01
23.88       	7.4413e-02	3.8986e-01	1.1393e+00	6.4408e-01	4.9525e-01
23.881      	7.4412e-02	3.8987e-01	1.1393e+00	6.4408e-01	4.9526e-01
23.882      	7.4399e-02	3.8986e-01	1.1394e+00	6.4408e-01	4.9528e-01
23.883      	7.4400e-02	3.8985e-01	1.1394e+00	6.4408e-01	4.9528e-01
23.884      	7.4410e-02	3.8984e-01	1.1393e+00	6.4407e-01	4.9525e-01
23.885      	7.4403e-02	3.8986e-01	1.1394e+00	6.4408e-01	4.9527e-01
23.886      	7.4400e-02	3.8987e-01	1.1393e+00	6.4407e-01	4.9527e-01
23.887      	7.4401e-02	3.8985e-01	1.1393e+00	6.4407e-01	4.9526e-01
23.888      	7.4401e-02	3.8985e-01	1.1393e+00	6.4406e-01	4.9526e-01
23.889      	7.4403e-02	3.8986e-01	1.1393e+00	6.4407e-01	4.9526e-01
23.89       	7.4393e-02	3.8985e-01	1.1393e+00	6.4404e-01	4.9526e-01
23.891      	7.4390e-02	3.8985e-01	1.1393e+00	6.4405e-01	4.9527e-01
23.892      	7.4388e-02	3.8984e-01	1.1393e+00	6.4404e-01	4.9527e-01
23.893      	7.4397e-02	3.8985e-01	1.1393e+00	6.4405e-01	4.9526e-01
23.894      	7.4401e-02	3.8986e-01	1.1393e+00	6.4405e-01	4.9525e-01
23.895      	7.4399e-02	3.8984e-01	1.1393e+00	6.4404e-01	4.9524e-01
23.896      	7.4396e-02	3.8983e-01	1.1393e+00	6.4404e-01	4.9525e-01
23.897      	7.4392e-02	3.8986e-01	1.1394e+00	6.4407e-01	4.9528e-01
23.898      	7.4395e-02	3.8987e-01	1.1393e+00	6.4407e-01	4.9528e-01
23.899      	7.4405e-02	3.8985e-01	1.1393e+00	6.4407e-01	4.9526e-01
23.9        	7.4399e-02	3.8984e-01	1.1393e+00	6.4405e-01	4.9525e-01
23.901      	7.4398e-02	3.8986e-01	1.1393e+00	6.4406e-01	4.9526e-01
23.902      	7.4401e-02	3.8985e-01	1.1393e+00	6.4405e-01	4.9525e-01
23.903      	7.4406e-02	3.8985e-01	1.1393e+00	6.4408e-01	4.9527e-01
23.904      	7.4409e-02	3.8985e-01	1.1393e+00	6.4407e-01	4.9526e-01
23.905      	7.4405e-02	3.8987e-01	1.1393e+00	6.4408e-01	4.9527e-01
23.906      	7.4399e-02	3.8987e-01	1.1393e+00	6.4407e-01	4.9528e-01
23.907      	7.4402e-02	3.8985e-01	1.1393e+00	6.4407e-01	4.9527e-01
23.908      	7.4407e-02	3.8984e-01	1.1393e+00	6.4407e-01	4.9525e-01
23.909      	7.4414e-02	3.8987e-01	1.1393e+00	6.4409e-01	4.9526e-01
23.91       	7.4405e-02	3.8987e-01	1.1393e+00	6.4408e-01	4.9527e-01
23.911      	7.4404e-02	3.8985e-01	1.1393e+00	6.4407e-01	4.9526e-01
23.912      	7.4401e-02	3.8984e-01	1.1393e+00	6.4406e-01	4.9526e-01
23.913      	7.4401e-02	3.8986e-01	1.1394e+00	6.4408e-01	4.9528e-01
23.914      	7.4404e-02	3.8986e-01	1.1393e+00	6.4407e-01	4.9526e-01
23.915      	7.4397e-02	3.8986e-01	1.1393e+00	6.4406e-01	4.9527e-01
23.916      	7.4395e-02	3.8985e-01	1.1393e+00	6.4404e-01	4.9525e-01
23.917      	7.4398e-02	3.8985e-01	1.1393e+00	6.4406e-01	4.9526e-01
23.918      	7.4397e-02	3.8985e-01	1.1393e+00	6.4406e-01	4.9527e-01
23.919      	7.4403e-02	3.8984e-01	1.1393e+00	6.4406e-01	4.9526e-01
23.92       	7.4397e-02	3.8983e-01	1.1393e+00	6.4405e-01	4.9525e-01
23.921      	7.4395e-02	3.8987e-01	1.1393e+00	6.4406e-01	4.9527e-01
23.922      	7.4392e-02	3.8988e-01	1.1393e+00	6.4406e-01	4.9527e-01
23.923      	7.4399e-02	3.8985e-01	1.1393e+00	6.4405e-01	4.9526e-01
23.924      	7.4401e-02	3.8984e-01	1.1393e+00	6.4406e-01	4.9525e-01
23.925      	7.4397e-02	3.8985e-01	1.1393e+00	6.4405e-01	4.9526e-01
23.926      	7.4397e-02	3.8985e-01	1.1393e+00	6.4405e-01	4.9526e-01
23.927      	7.4399e-02	3.8986e-01	1.1393e+00	6.4407e-01	4.9527e-01
23.928      	7.4401e-02	3.8986e-01	1.1393e+00	6.4407e-01	4.9526e-01
23.929      	7.4409e-02	3.8987e-01	1.1393e+00	6.4408e-01	4.9526e-01
23.93       	7.4400e-02	3.8987e-01	1.1393e+00	6.4406e-01	4.9526e-01
23.931      	7.4400e-02	3.8984e-01	1.1393e+00	6.4405e-01	4.9525e-01
23.932      	7.4401e-02	3.8982e-01	1.1393e+00	6.4405e-01	4.9525e-01
23.933      	7.4405e-02	3.8986e-01	1.1394e+00	6.4409e-01	4.9528e-01
23.934      	7.4408e-02	3.8988e-01	1.1394e+00	6.4409e-01	4.9527e-01
23.935      	7.4406e-02	3.8986e-01	1.1393e+00	6.4407e-01	4.9525e-01
23.936      	7.4403e-02	3.8985e-01	1.1393e+00	6.4406e-01	4.9525e-01
23.937      	7.4403e-02	3.8986e-01	1.1393e+00	6.4407e-01	4.9526e-01
23.938      	7.4401e-02	3.8985e-01	1.1393e+00	6.4407e-01	4.9527e-01
23.939      	7.4405e-02	3.8985e-01	1.1394e+00	6.4408e-01	4.9527e-01
23.94       	7.4400e-02	3.8984e-01	1.1393e+00	6.4406e-01	4.9526e-01
23.941      	7.4402e-02	3.8985e-01	1.1393e+00	6.4406e-01	4.9526e-01
23.942      	7.4396e-02	3.8986e-01	1.1393e+00	6.4406e-01	4.9527e-01
23.943      	7.4399e-02	3.8984e-01	1.1393e+00	6.4406e-01	4.9527e-01
23.944      	7.4407e-02	3.8984e-01	1.1393e+00	6.4406e-01	4.9524e-01
23.945      	7.4399e-02	3.8987e-01	1.1393e+00	6.4407e-01	4.9527e-01
23.946      	7.4391e-02	3.8987e-01	1.1393e+00	6.4406e-01	4.9528e-01
23.947      	7.4394e-02	3.8984e-01	1.1393e+00	6.4405e-01	4.9527e-01
23.948      	7.4397e-02	3.8984e-01	1.1393e+00	6.4406e-01	4.9526e-01
23.949      	7.4406e-02	3.8986e-01	1.1393e+00	6.4406e-01	4.9525e-01
23.95       	7.4398e-02	3.8985e-01	1.1393e+00	6.4405e-01	4.9525e-01
23.951      	7.4399e-02	3.8986e-01	1.1393e+00	6.4406e-01	4.9526e-01
23.952      	7.4398e-02	3.8984e-01	1.1393e+00	6.4405e-01	4.9526e-01
23.953      	7.4403e-02	3.8985e-01	1.1393e+00	6.4407e-01	4.9526e-01
23.954      	7.4404e-02	3.8986e-01	1.1393e+00	6.4407e-01	4.9526e-01
23.955      	7.4398e-02	3.8984e-01	1.1393e+00	6.4406e-01	4.9526e-01
23.956      	7.4400e-02	3.8982e-01	1.1393e+00	6.4404e-01	4.9524e-01
23.957      	7.4400e-02	3.8985e-01	1.1393e+00	6.4407e-01	4.9527e-01
23.958      	7.4403e-02	3.8987e-01	1.1393e+00	6.4407e-01	4.9526e-01
23.959      	7.4411e-02	3.8985e-01	1.1393e+00	6.4407e-01	4.9525e-01
23.96       	7.4402e-02	3.8985e-01	1.1393e+00	6.4407e-01	4.9526e-01
23.961      	7.4401e-02	3.8986e-01	1.1393e+00	6.4407e-01	4.9527e-01
23.962      	7.4398e-02	3.8986e-01	1.1393e+00	6.4407e-01	4.9527e-01
23.963      	7.4402e-02	3.8986e-01	1.1393e+00	6.4408e-01	4.9527e-01
23.964      	7.4407e-02	3.8986e-01	1.1393e+00	6.4407e-01	4.9525e-01
23.965      	7.4404e-02	3.8986e-01	1.1393e+00	6.4406e-01	4.9525e-01
23.966      	7.4397e-02	3.8986e-01	1.1393e+00	6.4406e-01	4.9527e-01
23.967      	7.4397e-02	3.8984e-01	1.1393e+00	6.4406e-01	4.9527e-01
23.968      	7.4403e-02	3.8983e-01	1.1393e+00	6.4406e-01	4.9525e-01
23.969      	7.4408e-02	3.8987e-01	1.1394e+00	6.4409e-01	4.9527e-01
23.97       	7.4399e-02	3.8987e-01	1.1393e+00	6.4407e-01	4.9527e-01
23.971      	7.4397e-02	3.8985e-01	1.1393e+00	6.4406e-01	4.9526e-01
23.972      	7.4397e-02	3.8984e-01	1.1393e+00	6.4405e-01	4.9525e-01
23.973      	7.4399e-02	3.8985e-01	1.1393e+00	6.4406e-01	4.9526e-01
23.974      	7.4405e-02	3.8985e-01	1.1393e+00	6.4407e-01	4.9526e-01
23.975      	7.4403e-02	3.8985e-01	1.1393e+00	6.4407e-01	4.9526e-01
23.976      	7.4401e-02	3.8985e-01	1.1393e+00	6.4406e-01	4.9526e-01
23.977      	7.4404e-02	3.8986e-01	1.1393e+00	6.4407e-01	4.9526e-01
23.978      	7.4399e-02	3.8986e-01	1.1393e+00	6.4407e-01	4.9527e-01
23.979      	7.4405e-02	3.8985e-01	1.1393e+00	6.4406e-01	4.9525e-01
23.98       	7.4399e-02	3.8982e-01	1.1393e+00	6.4404e-01	4.9525e-01
23.981      	7.4394e-02	3.8985e-01	1.1393e+00	6.4405e-01	4.9527e-01
23.982      	7.4392e-02	3.8986e-01	1.1393e+00	6.4405e-01	4.9527e-01
23.983      	7.4395e-02	3.8985e-01	1.1393e+00	6.4406e-01	4.9527e-01
23.984      	7.4402e-02	3.8985e-01	1.1393e+00	6.4406e-01	4.9526e-01
23.985      	7.4398e-02	3.8986e-01	1.1393e+00	6.4406e-01	4.9526e-01
23.986      	7.4400e-02	3.8986e-01	1.1393e+00	6.4405e-01	4.9525e-01
23.987      	7.4397e-02	3.8985e-01	1.1393e+00	6.4407e-01	4.9527e-01
23.988      	7.4396e-02	3.8984e-01	1.1393e+00	6.4406e-01	4.9527e-01
23.989      	7.4407e-02	3.8985e-01	1.1393e+00	6.4407e-01	4.9526e-01
23.99       	7.4401e-02	3.8986e-01	1.1393e+00	6.4406e-01	4.9526e-01
23.991      	7.4404e-02	3.8985e-01	1.1393e+00	6.4406e-01	4.9525e-01
23.992      	7.4402e-02	3.8984e-01	1.1393e+00	6.4406e-01	4.9525e-01
23.993      	7.4401e-02	3.8987e-01	1.1394e+00	6.4408e-01	4.9528e-01
23.994      	7.4405e-02	3.8988e-01	1.1394e+00	6.4408e-01	4.9527e-01
23.995      	7.4402e-02	3.8986e-01	1.1393e+00	6.4407e-01	4.9526e-01
23.996      	7.4401e-02	3.8985e-01	1.1393e+00	6.4406e-01	4.9526e-01
23.997      	7.4399e-02	3.8985e-01	1.1393e+00	6.4406e-01	4.9527e-01
23.998      	7.4403e-02	3.8985e-01	1.1393e+00	6.4407e-01	4.9526e-01
23.999      	7.4411e-02	3.8986e-01	1.1394e+00	6.4409e-01	4.9526e-01
24          	7.4408e-02	3.8985e-01	1.1393e+00	6.4407e-01	4.9525e-01
24.001      	7.4409e-02	3.8986e-01	1.1393e+00	6.4407e-01	4.9526e-01
24.002      	7.4401e-02	3.8986e-01	1.1393e+00	6.4407e-01	4.9527e-01
24.003      	7.4401e-02	3.8984e-01	1.1393e+00	6.4407e-01	4.9527e-01
24.004      	7.4407e-02	3.8984e-01	1.1393e+00	6.4407e-01	4.9525e-01
24.005      	7.4402e-02	3.8986e-01	1.1393e+00	6.4407e-01	4.9527e-01
24.006      	7.4397e-02	3.8987e-01	1.1393e+00	6.4406e-01	4.9526e-01
24.007      	7.4396e-02	3.8984e-01	1.1393e+00	6.4405e-01	4.9526e-01
24.008      	7.4391e-02	3.8984e-01	1.1393e+00	6.4405e-01	4.9527e-01
24.009      	7.4394e-02	3.8985e-01	1.1393e+00	6.4406e-01	4.9527e-01
24.01       	7.4391e-02	3.8984e-01	1.1393e+00	6.4404e-01	4.9526e-01
24.011      	7.4390e-02	3.8985e-01	1.1393e+00	6.4405e-01	4.9527e-01
24.012      	7.4394e-02	3.8985e-01	1.1393e+00	6.4405e-01	4.9526e-01
24.013      	7.4395e-02	3.8986e-01	1.1393e+00	6.4406e-01	4.9527e-01
24.014      	7.4400e-02	3.8987e-01	1.1393e+00	6.4405e-01	4.9525e-01
24.015      	7.4397e-02	3.8984e-01	1.1393e+00	6.4405e-01	4.9526e-01
24.016      	7.4402e-02	3.8983e-01	1.1393e+00	6.4406e-01	4.9525e-01
24.017      	7.4402e-02	3.8986e-01	1.1394e+00	6.4408e-01	4.9528e-01
24.018      	7.4396e-02	3.8987e-01	1.1394e+00	6.4407e-01	4.9528e-01
24.019      	7.4406e-02	3.8986e-01	1.1393e+00	6.4407e-01	4.9526e-01
24.02       	7.4402e-02	3.8985e-01	1.1393e+00	6.4406e-01	4.9525e-01
24.021      	7.4410e-02	3.8986e-01	1.1393e+00	6.4407e-01	4.9525e-01
24.022      	7.4411e-02	3.8985e-01	1.1393e+00	6.4408e-01	4.9526e-01
24.023      	7.4406e-02	3.8985e-01	1.1394e+00	6.4409e-01	4.9528e-01
24.024      	7.4409e-02	3.8986e-01	1.1393e+00	6.4407e-01	4.9526e-01
24.025      	7.4408e-02	3.8986e-01	1.1393e+00	6.4408e-01	4.9526e-01
24.026      	7.4411e-02	3.8987e-01	1.1393e+00	6.4409e-01	4.9526e-01
24.027      	7.4410e-02	3.8985e-01	1.1394e+00	6.4409e-01	4.9526e-01
24.028      	7.4406e-02	3.8984e-01	1.1393e+00	6.4407e-01	4.9525e-01
24.029      	7.4408e-02	3.8987e-01	1.1394e+00	6.4408e-01	4.9527e-01
24.03       	7.4399e-02	3.8987e-01	1.1393e+00	6.4407e-01	4.9527e-01
24.031      	7.4405e-02	3.8985e-01	1.1393e+00	6.4407e-01	4.9526e-01
24.032      	7.4397e-02	3.8985e-01	1.1393e+00	6.4406e-01	4.9526e-01
24.033      	7.4392e-02	3.8986e-01	1.1393e+00	6.4405e-01	4.9527e-01
24.034      	7.4393e-02	3.8985e-01	1.1393e+00	6.4405e-01	4.9526e-01
24.035      	7.4392e-02	3.8985e-01	1.1393e+00	6.4405e-01	4.9527e-01
24.036      	7.4397e-02	3.8984e-01	1.1393e+00	6.4405e-01	4.9526e-01
24.037      	7.4397e-02	3.8984e-01	1.1393e+00	6.4406e-01	4.9526e-01
24.038      	7.4389e-02	3.8985e-01	1.1393e+00	6.4405e-01	4.9527e-01
24.039      	7.4391e-02	3.8984e-01	1.1393e+00	6.4405e-01	4.9526e-01
24.04       	7.4394e-02	3.8983e-01	1.1393e+00	6.4403e-01	4.9525e-01
24.041      	7.4395e-02	3.8986e-01	1.1393e+00	6.4405e-01	4.9526e-01
24.042      	7.4392e-02	3.8987e-01	1.1393e+00	6.4404e-01	4.9526e-01
24.043      	7.4388e-02	3.8984e-01	1.1393e+00	6.4404e-01	4.9527e-01
24.044      	7.4396e-02	3.8984e-01	1.1393e+00	6.4405e-01	4.9526e-01
24.045      	7.4399e-02	3.8985e-01	1.1393e+00	6.4406e-01	4.9526e-01
24.046      	7.4406e-02	3.8985e-01	1.1393e+00	6.4407e-01	4.9526e-01
24.047      	7.4411e-02	3.8986e-01	1.1394e+00	6.4409e-01	4.9527e-01
24.048      	7.4413e-02	3.8986e-01	1.1393e+00	6.4409e-01	4.9526e-01
24.049      	7.4423e-02	3.8987e-01	1.1393e+00	6.4410e-01	4.9525e-01
24.05       	7.4410e-02	3.8986e-01	1.1393e+00	6.4408e-01	4.9526e-01
24.051      	7.4407e-02	3.8985e-01	1.1393e+00	6.4408e-01	4.9526e-01
24.052      	7.4409e-02	3.8984e-01	1.1393e+00	6.4407e-01	4.9525e-01
24.053      	7.4403e-02	3.8987e-01	1.1394e+00	6.4409e-01	4.9528e-01
24.054      	7.4406e-02	3.8989e-01	1.1394e+00	6.4408e-01	4.9527e-01
24.055      	7.4401e-02	3.8986e-01	1.1393e+00	6.4406e-01	4.9526e-01
24.056      	7.4406e-02	3.8985e-01	1.1393e+00	6.4406e-01	4.9525e-01
24.057      	7.4405e-02	3.8986e-01	1.1393e+00	6.4407e-01	4.9526e-01
24.058      	7.4394e-02	3.8984e-01	1.1393e+00	6.4405e-01	4.9527e-01
24.059      	7.4396e-02	3.8984e-01	1.1393e+00	6.4406e-01	4.9527e-01
24.06       	7.4396e-02	3.8984e-01	1.1393e+00	6.4406e-01	4.9526e-01
24.061      	7.4402e-02	3.8986e-01	1.1393e+00	6.4407e-01	4.9526e-01
24.062      	7.4396e-02	3.8986e-01	1.1393e+00	6.4406e-01	4.9527e-01
24.063      	7.4394e-02	3.8985e-01	1.1393e+00	6.4405e-01	4.9526e-01
24.064      	7.4397e-02	3.8983e-01	1.1393e+00	6.4405e-01	4.9526e-01
24.065      	7.4397e-02	3.8986e-01	1.1393e+00	6.4407e-01	4.9527e-01
24.066      	7.4400e-02	3.8987e-01	1.1393e+00	6.4407e-01	4.9527e-01
24.067      	7.4398e-02	3.8984e-01	1.1393e+00	6.4405e-01	4.9526e-01
24.068      	7.4386e-02	3.8983e-01	1.1393e+00	6.4403e-01	4.9526e-01
24.069      	7.4390e-02	3.8985e-01	1.1393e+00	6.4404e-01	4.9526e-01
24.07       	7.4400e-02	3.8985e-01	1.1393e+00	6.4405e-01	4.9525e-01
24.071      	7.4407e-02	3.8986e-01	1.1393e+00	6.4407e-01	4.9526e-01
24.072      	7.4406e-02	3.8985e-01	1.1393e+00	6.4407e-01	4.9526e-01
24.073      	7.4403e-02	3.8986e-01	1.1393e+00	6.4407e-01	4.9527e-01
24.074      	7.4404e-02	3.8987e-01	1.1393e+00	6.4408e-01	4.9527e-01
24.075      	7.4409e-02	3.8985e-01	1.1393e+00	6.4407e-01	4.9525e-01
24.076      	7.4411e-02	3.8983e-01	1.1393e+00	6.4406e-01	4.9523e-01
24.077      	7.4406e-02	3.8986e-01	1.1393e+00	6.4407e-01	4.9526e-01
24.078      	7.4395e-02	3.8986e-01	1.1394e+00	6.4407e-01	4.9528e-01
24.079      	7.4406e-02	3.8985e-01	1.1393e+00	6.4407e-01	4.9526e-01
24.08       	7.4402e-02	3.8984e-01	1.1393e+00	6.4406e-01	4.9526e-01
24.081      	7.4400e-02	3.8986e-01	1.1393e+00	6.4407e-01	4.9527e-01
24.082      	7.4397e-02	3.8986e-01	1.1393e+00	6.4406e-01	4.9527e-01
24.083      	7.4398e-02	3.8986e-01	1.1394e+00	6.4407e-01	4.9528e-01
24.084      	7.4406e-02	3.8986e-01	1.1393e+00	6.4406e-01	4.9525e-01
24.085      	7.4403e-02	3.8985e-01	1.1393e+00	6.4406e-01	4.9526e-01
24.086      	7.4398e-02	3.8986e-01	1.1393e+00	6.4406e-01	4.9527e-01
24.087      	7.4401e-02	3.8985e-01	1.1393e+00	6.4407e-01	4.9527e-01
24.088      	7.4395e-02	3.8983e-01	1.1393e+00	6.4406e-01	4.9527e-01
24.089      	7.4402e-02	3.8987e-01	1.1394e+00	6.4408e-01	4.9527e-01
24.09       	7.4398e-02	3.8988e-01	1.1393e+00	6.4407e-01	4.9527e-01
24.091      	7.4401e-02	3.8986e-01	1.1393e+00	6.4406e-01	4.9526e-01
24.092      	7.4400e-02	3.8984e-01	1.1393e+00	6.4406e-01	4.9527e-01
24.093      	7.4399e-02	3.8985e-01	1.1393e+00	6.4407e-01	4.9527e-01
24.094      	7.4405e-02	3.8985e-01	1.1393e+00	6.4406e-01	4.9526e-01
24.095      	7.4400e-02	3.8985e-01	1.1393e+00	6.4406e-01	4.9526e-01
24.096      	7.4405e-02	3.8986e-01	1.1393e+00	6.4406e-01	4.9525e-01
24.097      	7.4411e-02	3.8986e-01	1.1393e+00	6.4408e-01	4.9525e-01
24.098      	7.4405e-02	3.8986e-01	1.1393e+00	6.4407e-01	4.9526e-01
24.099      	7.4409e-02	3.8984e-01	1.1393e+00	6.4407e-01	4.9526e-01
24.1        	7.4401e-02	3.8983e-01	1.1393e+00	6.4405e-01	4.9525e-01
24.101      	7.4401e-02	3.8986e-01	1.1393e+00	6.4407e-01	4.9526e-01
24.102      	7.4402e-02	3.8987e-01	1.1393e+00	6.4407e-01	4.9527e-01
24.103      	7.4401e-02	3.8985e-01	1.1393e+00	6.4406e-01	4.9526e-01
24.104      	7.4399e-02	3.8985e-01	1.1393e+00	6.4406e-01	4.9526e-01
24.105      	7.4393e-02	3.8985e-01	1.1393e+00	6.4405e-01	4.9526e-01
24.106      	7.4392e-02	3.8984e-01	1.1393e+00	6.4404e-01	4.9526e-01
24.107      	7.4396e-02	3.8985e-01	1.1393e+00	6.4406e-01	4.9527e-01
