# Force coefficients
# liftDir   : (0.0000e+00 1.0000e+00 0.0000e+00)
# dragDir   : (1.0000e+00 0.0000e+00 0.0000e+00)
# pitchAxis : (4.4208e-01 -6.0854e-02 8.9491e-01)
# magUInf   : 1.0000e+00
# lRef      : 1.0000e+00
# Aref      : 1.0000e+00
# CofR      : (0.0000e+00 0.0000e+00 0.0000e+00)
# Time      	Cm          	Cd          	Cl          	Cl(f)       	Cl(r)       
5.183       	3.7538e-02	1.3922e-01	3.6100e-01	2.1804e-01	1.4296e-01
5.184       	3.7271e-02	1.3889e-01	3.5912e-01	2.1683e-01	1.4229e-01
5.185       	3.7205e-02	1.3881e-01	3.5864e-01	2.1652e-01	1.4211e-01
5.186       	3.7132e-02	1.3872e-01	3.5809e-01	2.1618e-01	1.4191e-01
5.187       	3.6868e-02	1.3838e-01	3.5623e-01	2.1499e-01	1.4125e-01
5.188       	3.6803e-02	1.3831e-01	3.5576e-01	2.1468e-01	1.4108e-01
5.189       	3.6730e-02	1.3822e-01	3.5522e-01	2.1434e-01	1.4088e-01
5.19        	3.6632e-02	1.3810e-01	3.5449e-01	2.1388e-01	1.4061e-01
5.191       	3.6300e-02	1.3767e-01	3.5218e-01	2.1239e-01	1.3979e-01
5.192       	3.6218e-02	1.3757e-01	3.5161e-01	2.1202e-01	1.3959e-01
5.193       	3.6150e-02	1.3749e-01	3.5115e-01	2.1172e-01	1.3942e-01
5.194       	3.6076e-02	1.3740e-01	3.5061e-01	2.1138e-01	1.3923e-01
5.195       	3.5809e-02	1.3706e-01	3.4875e-01	2.1019e-01	1.3857e-01
5.196       	3.5739e-02	1.3698e-01	3.4824e-01	2.0986e-01	1.3838e-01
5.197       	3.5660e-02	1.3688e-01	3.4767e-01	2.0949e-01	1.3817e-01
5.198       	3.5561e-02	1.3675e-01	3.4693e-01	2.0902e-01	1.3790e-01
5.199       	3.5253e-02	1.3636e-01	3.4482e-01	2.0766e-01	1.3716e-01
5.2         	3.5186e-02	1.3628e-01	3.4436e-01	2.0737e-01	1.3699e-01
5.201       	3.5132e-02	1.3622e-01	3.4398e-01	2.0712e-01	1.3686e-01
5.202       	3.5067e-02	1.3614e-01	3.4351e-01	2.0682e-01	1.3669e-01
5.203       	3.4804e-02	1.3580e-01	3.4168e-01	2.0564e-01	1.3604e-01
5.204       	3.4724e-02	1.3570e-01	3.4111e-01	2.0528e-01	1.3583e-01
5.205       	3.4631e-02	1.3558e-01	3.4045e-01	2.0486e-01	1.3560e-01
5.206       	3.4522e-02	1.3544e-01	3.3968e-01	2.0436e-01	1.3532e-01
5.207       	3.4228e-02	1.3506e-01	3.3772e-01	2.0309e-01	1.3463e-01
5.208       	3.4174e-02	1.3500e-01	3.3736e-01	2.0285e-01	1.3451e-01
5.209       	3.4132e-02	1.3495e-01	3.3706e-01	2.0266e-01	1.3440e-01
5.21        	3.4077e-02	1.3489e-01	3.3666e-01	2.0241e-01	1.3425e-01
5.211       	3.3839e-02	1.3458e-01	3.3498e-01	2.0133e-01	1.3365e-01
5.212       	3.3754e-02	1.3447e-01	3.3437e-01	2.0094e-01	1.3343e-01
5.213       	3.3649e-02	1.3433e-01	3.3366e-01	2.0048e-01	1.3318e-01
5.214       	3.3531e-02	1.3418e-01	3.3285e-01	1.9996e-01	1.3290e-01
5.215       	3.3413e-02	1.3403e-01	3.3204e-01	1.9943e-01	1.3261e-01
5.216       	3.3110e-02	1.3364e-01	3.3008e-01	1.9815e-01	1.3193e-01
5.217       	3.3060e-02	1.3359e-01	3.2975e-01	1.9793e-01	1.3182e-01
5.218       	3.3022e-02	1.3355e-01	3.2950e-01	1.9777e-01	1.3173e-01
5.219       	3.2977e-02	1.3349e-01	3.2916e-01	1.9756e-01	1.3160e-01
5.22        	3.2781e-02	1.3323e-01	3.2777e-01	1.9667e-01	1.3111e-01
5.221       	3.2707e-02	1.3314e-01	3.2725e-01	1.9633e-01	1.3092e-01
5.222       	3.2606e-02	1.3300e-01	3.2655e-01	1.9588e-01	1.3067e-01
5.223       	3.2484e-02	1.3284e-01	3.2573e-01	1.9535e-01	1.3038e-01
5.224       	3.2175e-02	1.3244e-01	3.2377e-01	1.9406e-01	1.2971e-01
5.225       	3.2130e-02	1.3239e-01	3.2348e-01	1.9387e-01	1.2961e-01
5.226       	3.2097e-02	1.3236e-01	3.2326e-01	1.9373e-01	1.2953e-01
5.227       	3.2056e-02	1.3231e-01	3.2296e-01	1.9354e-01	1.2942e-01
5.228       	3.1877e-02	1.3208e-01	3.2170e-01	1.9273e-01	1.2897e-01
5.229       	3.1802e-02	1.3198e-01	3.2117e-01	1.9239e-01	1.2878e-01
5.23        	3.1696e-02	1.3184e-01	3.2047e-01	1.9193e-01	1.2854e-01
5.231       	3.1571e-02	1.3167e-01	3.1964e-01	1.9139e-01	1.2825e-01
5.232       	3.1446e-02	1.3150e-01	3.1883e-01	1.9086e-01	1.2797e-01
5.233       	3.1330e-02	1.3135e-01	3.1809e-01	1.9037e-01	1.2771e-01
5.234       	3.1027e-02	1.3098e-01	3.1626e-01	1.8916e-01	1.2710e-01
5.235       	3.0978e-02	1.3093e-01	3.1597e-01	1.8896e-01	1.2701e-01
5.236       	3.0946e-02	1.3089e-01	3.1577e-01	1.8883e-01	1.2694e-01
5.237       	3.0912e-02	1.3085e-01	3.1552e-01	1.8867e-01	1.2685e-01
5.238       	3.0863e-02	1.3079e-01	3.1512e-01	1.8842e-01	1.2670e-01
5.239       	3.0646e-02	1.3047e-01	3.1357e-01	1.8743e-01	1.2614e-01
5.24        	3.0561e-02	1.3036e-01	3.1300e-01	1.8706e-01	1.2594e-01
5.241       	3.0471e-02	1.3025e-01	3.1247e-01	1.8670e-01	1.2576e-01
5.242       	3.0381e-02	1.3014e-01	3.1194e-01	1.8635e-01	1.2559e-01
5.243       	3.0290e-02	1.3002e-01	3.1139e-01	1.8598e-01	1.2540e-01
5.244       	3.0184e-02	1.2989e-01	3.1072e-01	1.8554e-01	1.2518e-01
5.245       	2.9845e-02	1.2947e-01	3.0872e-01	1.8421e-01	1.2452e-01
5.246       	2.9774e-02	1.2938e-01	3.0830e-01	1.8392e-01	1.2438e-01
5.247       	2.9733e-02	1.2934e-01	3.0805e-01	1.8376e-01	1.2429e-01
5.248       	2.9701e-02	1.2930e-01	3.0783e-01	1.8362e-01	1.2421e-01
5.249       	2.9666e-02	1.2924e-01	3.0754e-01	1.8344e-01	1.2411e-01
5.25        	2.9513e-02	1.2901e-01	3.0643e-01	1.8273e-01	1.2370e-01
5.251       	2.9451e-02	1.2892e-01	3.0602e-01	1.8246e-01	1.2356e-01
5.252       	2.9362e-02	1.2881e-01	3.0548e-01	1.8210e-01	1.2338e-01
5.253       	2.9245e-02	1.2867e-01	3.0481e-01	1.8165e-01	1.2316e-01
5.254       	2.9116e-02	1.2852e-01	3.0408e-01	1.8115e-01	1.2292e-01
5.255       	2.8985e-02	1.2836e-01	3.0332e-01	1.8065e-01	1.2268e-01
5.256       	2.8659e-02	1.2796e-01	3.0155e-01	1.7943e-01	1.2211e-01
5.257       	2.8617e-02	1.2791e-01	3.0131e-01	1.7927e-01	1.2204e-01
5.258       	2.8599e-02	1.2789e-01	3.0119e-01	1.7919e-01	1.2200e-01
5.259       	2.8587e-02	1.2787e-01	3.0107e-01	1.7912e-01	1.2195e-01
5.26        	2.8571e-02	1.2784e-01	3.0087e-01	1.7901e-01	1.2186e-01
5.261       	2.8456e-02	1.2763e-01	2.9992e-01	1.7842e-01	1.2151e-01
5.262       	2.8384e-02	1.2753e-01	2.9945e-01	1.7811e-01	1.2134e-01
5.263       	2.8265e-02	1.2738e-01	2.9881e-01	1.7767e-01	1.2114e-01
5.264       	2.8122e-02	1.2722e-01	2.9808e-01	1.7716e-01	1.2092e-01
5.265       	2.7994e-02	1.2708e-01	2.9743e-01	1.7671e-01	1.2072e-01
5.266       	2.7884e-02	1.2696e-01	2.9686e-01	1.7632e-01	1.2055e-01
5.267       	2.7775e-02	1.2683e-01	2.9628e-01	1.7591e-01	1.2036e-01
5.268       	2.7479e-02	1.2647e-01	2.9471e-01	1.7483e-01	1.1988e-01
5.269       	2.7433e-02	1.2641e-01	2.9445e-01	1.7466e-01	1.1979e-01
5.27        	2.7413e-02	1.2638e-01	2.9432e-01	1.7457e-01	1.1975e-01
5.271       	2.7400e-02	1.2636e-01	2.9420e-01	1.7450e-01	1.1970e-01
5.272       	2.7385e-02	1.2632e-01	2.9401e-01	1.7439e-01	1.1962e-01
5.273       	2.7283e-02	1.2611e-01	2.9316e-01	1.7386e-01	1.1930e-01
5.274       	2.7223e-02	1.2603e-01	2.9277e-01	1.7361e-01	1.1916e-01
5.275       	2.7118e-02	1.2591e-01	2.9224e-01	1.7324e-01	1.1900e-01
5.276       	2.6979e-02	1.2576e-01	2.9157e-01	1.7277e-01	1.1881e-01
5.277       	2.6839e-02	1.2561e-01	2.9092e-01	1.7230e-01	1.1862e-01
5.278       	2.6716e-02	1.2548e-01	2.9034e-01	1.7189e-01	1.1846e-01
5.279       	2.6602e-02	1.2535e-01	2.8979e-01	1.7150e-01	1.1829e-01
5.28        	2.6317e-02	1.2501e-01	2.8841e-01	1.7052e-01	1.1789e-01
5.281       	2.6281e-02	1.2496e-01	2.8822e-01	1.7039e-01	1.1783e-01
5.282       	2.6267e-02	1.2494e-01	2.8812e-01	1.7033e-01	1.1779e-01
5.283       	2.6260e-02	1.2492e-01	2.8802e-01	1.7027e-01	1.1775e-01
5.284       	2.6251e-02	1.2488e-01	2.8785e-01	1.7018e-01	1.1767e-01
5.285       	2.6169e-02	1.2469e-01	2.8710e-01	1.6972e-01	1.1738e-01
5.286       	2.6112e-02	1.2460e-01	2.8675e-01	1.6949e-01	1.1726e-01
5.287       	2.6009e-02	1.2449e-01	2.8626e-01	1.6914e-01	1.1712e-01
5.288       	2.5871e-02	1.2435e-01	2.8566e-01	1.6870e-01	1.1696e-01
5.289       	2.5733e-02	1.2421e-01	2.8508e-01	1.6827e-01	1.1681e-01
5.29        	2.5610e-02	1.2409e-01	2.8456e-01	1.6789e-01	1.1667e-01
5.291       	2.5493e-02	1.2397e-01	2.8405e-01	1.6752e-01	1.1653e-01
5.292       	2.5192e-02	1.2362e-01	2.8273e-01	1.6656e-01	1.1617e-01
5.293       	2.5154e-02	1.2357e-01	2.8254e-01	1.6642e-01	1.1611e-01
5.294       	2.5141e-02	1.2355e-01	2.8244e-01	1.6636e-01	1.1608e-01
5.295       	2.5136e-02	1.2352e-01	2.8236e-01	1.6631e-01	1.1604e-01
5.296       	2.5135e-02	1.2349e-01	2.8223e-01	1.6625e-01	1.1598e-01
5.297       	2.5085e-02	1.2332e-01	2.8166e-01	1.6591e-01	1.1574e-01
5.298       	2.5043e-02	1.2325e-01	2.8139e-01	1.6574e-01	1.1565e-01
5.299       	2.4954e-02	1.2315e-01	2.8099e-01	1.6545e-01	1.1554e-01
5.3         	2.4817e-02	1.2302e-01	2.8043e-01	1.6503e-01	1.1540e-01
5.301       	2.4664e-02	1.2287e-01	2.7983e-01	1.6458e-01	1.1525e-01
5.302       	2.4522e-02	1.2274e-01	2.7929e-01	1.6416e-01	1.1512e-01
5.303       	2.4392e-02	1.2261e-01	2.7878e-01	1.6378e-01	1.1500e-01
5.304       	2.4276e-02	1.2248e-01	2.7830e-01	1.6342e-01	1.1487e-01
5.305       	2.4175e-02	1.2236e-01	2.7785e-01	1.6310e-01	1.1475e-01
5.306       	2.4096e-02	1.2224e-01	2.7747e-01	1.6283e-01	1.1464e-01
5.307       	2.4036e-02	1.2214e-01	2.7715e-01	1.6261e-01	1.1454e-01
5.308       	2.3990e-02	1.2206e-01	2.7689e-01	1.6243e-01	1.1445e-01
5.309       	2.3947e-02	1.2199e-01	2.7664e-01	1.6227e-01	1.1437e-01
5.31        	2.3897e-02	1.2191e-01	2.7637e-01	1.6208e-01	1.1429e-01
5.311       	2.3828e-02	1.2182e-01	2.7604e-01	1.6185e-01	1.1419e-01
5.312       	2.3731e-02	1.2170e-01	2.7561e-01	1.6154e-01	1.1407e-01
5.313       	2.3606e-02	1.2157e-01	2.7509e-01	1.6115e-01	1.1394e-01
5.314       	2.3469e-02	1.2142e-01	2.7456e-01	1.6075e-01	1.1381e-01
5.315       	2.3347e-02	1.2129e-01	2.7409e-01	1.6039e-01	1.1370e-01
5.316       	2.3255e-02	1.2120e-01	2.7374e-01	1.6012e-01	1.1361e-01
5.317       	2.3187e-02	1.2112e-01	2.7347e-01	1.5992e-01	1.1355e-01
5.318       	2.3127e-02	1.2105e-01	2.7323e-01	1.5974e-01	1.1349e-01
5.319       	2.3067e-02	1.2097e-01	2.7297e-01	1.5955e-01	1.1342e-01
5.32        	2.2996e-02	1.2087e-01	2.7266e-01	1.5933e-01	1.1333e-01
5.321       	2.2912e-02	1.2075e-01	2.7229e-01	1.5906e-01	1.1323e-01
5.322       	2.2818e-02	1.2062e-01	2.7189e-01	1.5876e-01	1.1313e-01
5.323       	2.2723e-02	1.2050e-01	2.7151e-01	1.5848e-01	1.1303e-01
5.324       	2.2640e-02	1.2040e-01	2.7119e-01	1.5824e-01	1.1295e-01
5.325       	2.2567e-02	1.2032e-01	2.7091e-01	1.5802e-01	1.1289e-01
5.326       	2.2493e-02	1.2024e-01	2.7063e-01	1.5781e-01	1.1282e-01
5.327       	2.2410e-02	1.2015e-01	2.7033e-01	1.5757e-01	1.1275e-01
5.328       	2.2313e-02	1.2005e-01	2.6997e-01	1.5730e-01	1.1267e-01
5.329       	2.2205e-02	1.1992e-01	2.6956e-01	1.5699e-01	1.1258e-01
5.33        	2.2097e-02	1.1980e-01	2.6917e-01	1.5668e-01	1.1249e-01
5.331       	2.2008e-02	1.1969e-01	2.6884e-01	1.5643e-01	1.1241e-01
5.332       	2.1941e-02	1.1961e-01	2.6859e-01	1.5624e-01	1.1235e-01
5.333       	2.1889e-02	1.1954e-01	2.6840e-01	1.5609e-01	1.1231e-01
5.334       	2.1839e-02	1.1947e-01	2.6821e-01	1.5594e-01	1.1227e-01
5.335       	2.1780e-02	1.1940e-01	2.6799e-01	1.5578e-01	1.1222e-01
5.336       	2.1703e-02	1.1929e-01	2.6771e-01	1.5556e-01	1.1215e-01
5.337       	2.1603e-02	1.1917e-01	2.6736e-01	1.5529e-01	1.1208e-01
5.338       	2.1488e-02	1.1904e-01	2.6697e-01	1.5498e-01	1.1200e-01
5.339       	2.1380e-02	1.1892e-01	2.6661e-01	1.5469e-01	1.1193e-01
5.34        	2.1295e-02	1.1883e-01	2.6633e-01	1.5446e-01	1.1187e-01
5.341       	2.1230e-02	1.1876e-01	2.6612e-01	1.5429e-01	1.1183e-01
5.342       	2.1172e-02	1.1870e-01	2.6593e-01	1.5414e-01	1.1179e-01
5.343       	2.1109e-02	1.1863e-01	2.6572e-01	1.5397e-01	1.1175e-01
5.344       	2.1033e-02	1.1854e-01	2.6548e-01	1.5377e-01	1.1171e-01
5.345       	2.0942e-02	1.1843e-01	2.6518e-01	1.5353e-01	1.1165e-01
5.346       	2.0842e-02	1.1830e-01	2.6486e-01	1.5327e-01	1.1159e-01
5.347       	2.0747e-02	1.1819e-01	2.6456e-01	1.5303e-01	1.1153e-01
5.348       	2.0672e-02	1.1810e-01	2.6432e-01	1.5283e-01	1.1149e-01
5.349       	2.0614e-02	1.1803e-01	2.6414e-01	1.5269e-01	1.1146e-01
5.35        	2.0562e-02	1.1797e-01	2.6398e-01	1.5255e-01	1.1143e-01
5.351       	2.0501e-02	1.1790e-01	2.6380e-01	1.5240e-01	1.1140e-01
5.352       	2.0424e-02	1.1781e-01	2.6358e-01	1.5222e-01	1.1137e-01
5.353       	2.0327e-02	1.1770e-01	2.6331e-01	1.5198e-01	1.1133e-01
5.354       	2.0216e-02	1.1758e-01	2.6300e-01	1.5171e-01	1.1128e-01
5.355       	2.0110e-02	1.1746e-01	2.6270e-01	1.5146e-01	1.1124e-01
5.356       	2.0029e-02	1.1737e-01	2.6247e-01	1.5126e-01	1.1120e-01
5.357       	1.9971e-02	1.1731e-01	2.6230e-01	1.5112e-01	1.1118e-01
5.358       	1.9923e-02	1.1726e-01	2.6216e-01	1.5101e-01	1.1116e-01
5.359       	1.9872e-02	1.1719e-01	2.6202e-01	1.5088e-01	1.1114e-01
5.36        	1.9808e-02	1.1712e-01	2.6185e-01	1.5073e-01	1.1112e-01
5.361       	1.9725e-02	1.1702e-01	2.6164e-01	1.5054e-01	1.1109e-01
5.362       	1.9625e-02	1.1690e-01	2.6138e-01	1.5032e-01	1.1107e-01
5.363       	1.9522e-02	1.1678e-01	2.6111e-01	1.5008e-01	1.1104e-01
5.364       	1.9435e-02	1.1669e-01	2.6089e-01	1.4988e-01	1.1101e-01
5.365       	1.9372e-02	1.1662e-01	2.6073e-01	1.4974e-01	1.1099e-01
5.366       	1.9320e-02	1.1656e-01	2.6060e-01	1.4962e-01	1.1098e-01
5.367       	1.9266e-02	1.1651e-01	2.6047e-01	1.4950e-01	1.1097e-01
5.368       	1.9200e-02	1.1643e-01	2.6033e-01	1.4936e-01	1.1096e-01
5.369       	1.9116e-02	1.1634e-01	2.6014e-01	1.4919e-01	1.1095e-01
5.37        	1.9015e-02	1.1623e-01	2.5992e-01	1.4897e-01	1.1094e-01
5.371       	1.8913e-02	1.1611e-01	2.5968e-01	1.4875e-01	1.1093e-01
5.372       	1.8828e-02	1.1602e-01	2.5948e-01	1.4857e-01	1.1091e-01
5.373       	1.8767e-02	1.1595e-01	2.5934e-01	1.4844e-01	1.1090e-01
5.374       	1.8721e-02	1.1590e-01	2.5923e-01	1.4834e-01	1.1090e-01
5.375       	1.8674e-02	1.1585e-01	2.5913e-01	1.4824e-01	1.1089e-01
5.376       	1.8616e-02	1.1578e-01	2.5902e-01	1.4813e-01	1.1089e-01
5.377       	1.8419e-02	1.1557e-01	2.5866e-01	1.4775e-01	1.1091e-01
5.378       	1.8374e-02	1.1552e-01	2.5856e-01	1.4765e-01	1.1090e-01
5.379       	1.8342e-02	1.1548e-01	2.5848e-01	1.4758e-01	1.1090e-01
5.38        	1.8310e-02	1.1545e-01	2.5841e-01	1.4751e-01	1.1089e-01
5.381       	1.8271e-02	1.1541e-01	2.5833e-01	1.4743e-01	1.1089e-01
5.382       	1.8219e-02	1.1534e-01	2.5823e-01	1.4734e-01	1.1090e-01
5.383       	1.8026e-02	1.1513e-01	2.5793e-01	1.4699e-01	1.1094e-01
5.384       	1.7967e-02	1.1506e-01	2.5782e-01	1.4688e-01	1.1094e-01
5.385       	1.7919e-02	1.1502e-01	2.5771e-01	1.4678e-01	1.1094e-01
5.386       	1.7873e-02	1.1497e-01	2.5762e-01	1.4668e-01	1.1093e-01
5.387       	1.7825e-02	1.1492e-01	2.5752e-01	1.4659e-01	1.1094e-01
5.388       	1.7769e-02	1.1486e-01	2.5743e-01	1.4649e-01	1.1095e-01
5.389       	1.7572e-02	1.1466e-01	2.5717e-01	1.4616e-01	1.1101e-01
5.39        	1.7518e-02	1.1460e-01	2.5709e-01	1.4606e-01	1.1102e-01
5.391       	1.7473e-02	1.1455e-01	2.5701e-01	1.4598e-01	1.1103e-01
5.392       	1.7432e-02	1.1451e-01	2.5693e-01	1.4590e-01	1.1103e-01
5.393       	1.7388e-02	1.1446e-01	2.5687e-01	1.4582e-01	1.1105e-01
5.394       	1.7339e-02	1.1440e-01	2.5681e-01	1.4574e-01	1.1107e-01
5.395       	1.7177e-02	1.1423e-01	2.5666e-01	1.4551e-01	1.1115e-01
5.396       	1.7133e-02	1.1418e-01	2.5659e-01	1.4543e-01	1.1116e-01
5.397       	1.7096e-02	1.1414e-01	2.5653e-01	1.4536e-01	1.1117e-01
5.398       	1.7056e-02	1.1410e-01	2.5645e-01	1.4528e-01	1.1117e-01
5.399       	1.7007e-02	1.1405e-01	2.5638e-01	1.4520e-01	1.1118e-01
5.4         	1.6944e-02	1.1398e-01	2.5631e-01	1.4510e-01	1.1121e-01
5.401       	1.6727e-02	1.1376e-01	2.5611e-01	1.4478e-01	1.1133e-01
5.402       	1.6671e-02	1.1371e-01	2.5603e-01	1.4469e-01	1.1134e-01
5.403       	1.6634e-02	1.1367e-01	2.5597e-01	1.4462e-01	1.1135e-01
5.404       	1.6602e-02	1.1364e-01	2.5592e-01	1.4456e-01	1.1136e-01
5.405       	1.6568e-02	1.1361e-01	2.5589e-01	1.4451e-01	1.1138e-01
5.406       	1.6525e-02	1.1356e-01	2.5587e-01	1.4446e-01	1.1141e-01
5.407       	1.6376e-02	1.1340e-01	2.5584e-01	1.4430e-01	1.1155e-01
5.408       	1.6328e-02	1.1335e-01	2.5580e-01	1.4423e-01	1.1157e-01
5.409       	1.6284e-02	1.1330e-01	2.5574e-01	1.4416e-01	1.1159e-01
5.41        	1.6239e-02	1.1325e-01	2.5568e-01	1.4408e-01	1.1160e-01
5.411       	1.6189e-02	1.1320e-01	2.5563e-01	1.4400e-01	1.1162e-01
5.412       	1.6131e-02	1.1314e-01	2.5559e-01	1.4393e-01	1.1166e-01
5.413       	1.5938e-02	1.1296e-01	2.5551e-01	1.4369e-01	1.1182e-01
5.414       	1.5889e-02	1.1291e-01	2.5547e-01	1.4362e-01	1.1184e-01
5.415       	1.5851e-02	1.1287e-01	2.5543e-01	1.4356e-01	1.1186e-01
5.416       	1.5815e-02	1.1284e-01	2.5539e-01	1.4351e-01	1.1188e-01
5.417       	1.5774e-02	1.1280e-01	2.5538e-01	1.4346e-01	1.1191e-01
5.418       	1.5652e-02	1.1268e-01	2.5540e-01	1.4335e-01	1.1205e-01
5.419       	1.5619e-02	1.1264e-01	2.5539e-01	1.4332e-01	1.1208e-01
5.42        	1.5584e-02	1.1260e-01	2.5538e-01	1.4328e-01	1.1211e-01
5.421       	1.5542e-02	1.1255e-01	2.5538e-01	1.4323e-01	1.1215e-01
5.422       	1.5488e-02	1.1250e-01	2.5538e-01	1.4318e-01	1.1220e-01
5.423       	1.5319e-02	1.1233e-01	2.5540e-01	1.4302e-01	1.1238e-01
5.424       	1.5280e-02	1.1229e-01	2.5538e-01	1.4297e-01	1.1241e-01
5.425       	1.5249e-02	1.1227e-01	2.5535e-01	1.4292e-01	1.1243e-01
5.426       	1.5214e-02	1.1224e-01	2.5533e-01	1.4288e-01	1.1245e-01
5.427       	1.5167e-02	1.1219e-01	2.5532e-01	1.4283e-01	1.1249e-01
5.428       	1.5015e-02	1.1206e-01	2.5536e-01	1.4270e-01	1.1267e-01
5.429       	1.4969e-02	1.1201e-01	2.5536e-01	1.4265e-01	1.1271e-01
5.43        	1.4926e-02	1.1197e-01	2.5535e-01	1.4260e-01	1.1275e-01
5.431       	1.4882e-02	1.1192e-01	2.5535e-01	1.4256e-01	1.1279e-01
5.432       	1.4839e-02	1.1187e-01	2.5538e-01	1.4253e-01	1.1285e-01
5.433       	1.4714e-02	1.1174e-01	2.5551e-01	1.4247e-01	1.1304e-01
5.434       	1.4684e-02	1.1172e-01	2.5552e-01	1.4244e-01	1.1308e-01
5.435       	1.4655e-02	1.1169e-01	2.5552e-01	1.4242e-01	1.1311e-01
5.436       	1.4617e-02	1.1166e-01	2.5553e-01	1.4238e-01	1.1315e-01
5.437       	1.4488e-02	1.1155e-01	2.5562e-01	1.4230e-01	1.1332e-01
5.438       	1.4451e-02	1.1151e-01	2.5562e-01	1.4226e-01	1.1336e-01
5.439       	1.4410e-02	1.1148e-01	2.5563e-01	1.4223e-01	1.1341e-01
5.44        	1.4362e-02	1.1143e-01	2.5566e-01	1.4219e-01	1.1347e-01
5.441       	1.4222e-02	1.1129e-01	2.5579e-01	1.4212e-01	1.1367e-01
5.442       	1.4191e-02	1.1126e-01	2.5580e-01	1.4209e-01	1.1371e-01
5.443       	1.4166e-02	1.1124e-01	2.5581e-01	1.4207e-01	1.1374e-01
5.444       	1.4135e-02	1.1121e-01	2.5584e-01	1.4205e-01	1.1378e-01
5.445       	1.4024e-02	1.1111e-01	2.5599e-01	1.4202e-01	1.1397e-01
5.446       	1.3988e-02	1.1107e-01	2.5602e-01	1.4200e-01	1.1402e-01
5.447       	1.3946e-02	1.1104e-01	2.5605e-01	1.4197e-01	1.1408e-01
5.448       	1.3895e-02	1.1099e-01	2.5610e-01	1.4195e-01	1.1416e-01
5.449       	1.3751e-02	1.1087e-01	2.5630e-01	1.4190e-01	1.1440e-01
5.45        	1.3723e-02	1.1084e-01	2.5632e-01	1.4188e-01	1.1443e-01
5.451       	1.3700e-02	1.1082e-01	2.5633e-01	1.4187e-01	1.1447e-01
5.452       	1.3672e-02	1.1079e-01	2.5637e-01	1.4186e-01	1.1451e-01
5.453       	1.3568e-02	1.1070e-01	2.5655e-01	1.4184e-01	1.1471e-01
5.454       	1.3531e-02	1.1066e-01	2.5659e-01	1.4183e-01	1.1476e-01
5.455       	1.3487e-02	1.1062e-01	2.5663e-01	1.4180e-01	1.1483e-01
5.456       	1.3432e-02	1.1057e-01	2.5670e-01	1.4178e-01	1.1492e-01
5.457       	1.3287e-02	1.1046e-01	2.5693e-01	1.4175e-01	1.1518e-01
5.458       	1.3260e-02	1.1043e-01	2.5696e-01	1.4174e-01	1.1522e-01
5.459       	1.3240e-02	1.1042e-01	2.5698e-01	1.4173e-01	1.1525e-01
5.46        	1.3215e-02	1.1039e-01	2.5703e-01	1.4173e-01	1.1530e-01
5.461       	1.3121e-02	1.1031e-01	2.5727e-01	1.4176e-01	1.1552e-01
5.462       	1.3085e-02	1.1028e-01	2.5734e-01	1.4175e-01	1.1558e-01
5.463       	1.3041e-02	1.1024e-01	2.5741e-01	1.4174e-01	1.1566e-01
5.464       	1.2987e-02	1.1019e-01	2.5750e-01	1.4174e-01	1.1576e-01
5.465       	1.2843e-02	1.1008e-01	2.5779e-01	1.4174e-01	1.1605e-01
5.466       	1.2820e-02	1.1006e-01	2.5782e-01	1.4173e-01	1.1609e-01
5.467       	1.2801e-02	1.1004e-01	2.5784e-01	1.4172e-01	1.1612e-01
5.468       	1.2777e-02	1.1002e-01	2.5788e-01	1.4172e-01	1.1616e-01
5.469       	1.2680e-02	1.0994e-01	2.5812e-01	1.4174e-01	1.1638e-01
5.47        	1.2643e-02	1.0991e-01	2.5820e-01	1.4174e-01	1.1646e-01
5.471       	1.2597e-02	1.0987e-01	2.5829e-01	1.4174e-01	1.1655e-01
5.472       	1.2464e-02	1.0976e-01	2.5861e-01	1.4177e-01	1.1684e-01
5.473       	1.2442e-02	1.0975e-01	2.5865e-01	1.4177e-01	1.1688e-01
5.474       	1.2427e-02	1.0973e-01	2.5868e-01	1.4177e-01	1.1692e-01
5.475       	1.2407e-02	1.0971e-01	2.5875e-01	1.4178e-01	1.1697e-01
5.476       	1.2318e-02	1.0964e-01	2.5908e-01	1.4186e-01	1.1722e-01
5.477       	1.2279e-02	1.0961e-01	2.5918e-01	1.4187e-01	1.1731e-01
5.478       	1.2230e-02	1.0957e-01	2.5929e-01	1.4187e-01	1.1741e-01
5.479       	1.2089e-02	1.0947e-01	2.5960e-01	1.4189e-01	1.1771e-01
5.48        	1.2068e-02	1.0945e-01	2.5964e-01	1.4189e-01	1.1775e-01
5.481       	1.2054e-02	1.0944e-01	2.5967e-01	1.4189e-01	1.1778e-01
5.482       	1.2035e-02	1.0942e-01	2.5974e-01	1.4191e-01	1.1784e-01
5.483       	1.1952e-02	1.0935e-01	2.6009e-01	1.4200e-01	1.1810e-01
5.484       	1.1915e-02	1.0932e-01	2.6022e-01	1.4202e-01	1.1819e-01
5.485       	1.1866e-02	1.0928e-01	2.6035e-01	1.4204e-01	1.1831e-01
5.486       	1.1728e-02	1.0919e-01	2.6072e-01	1.4209e-01	1.1863e-01
5.487       	1.1708e-02	1.0917e-01	2.6077e-01	1.4209e-01	1.1867e-01
5.488       	1.1696e-02	1.0916e-01	2.6080e-01	1.4210e-01	1.1870e-01
